The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.29it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.28it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.30it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.78it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.56it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.175
Layer 2 - PCA Explained Variance: 0.159
Layer 3 - PCA Explained Variance: 0.153
Layer 4 - PCA Explained Variance: 0.144
Layer 5 - PCA Explained Variance: 0.150
Layer 6 - PCA Explained Variance: 0.158
Layer 7 - PCA Explained Variance: 0.170
Layer 8 - PCA Explained Variance: 0.164
Layer 9 - PCA Explained Variance: 0.166
Layer 10 - PCA Explained Variance: 0.179
Layer 11 - PCA Explained Variance: 0.166
Layer 12 - PCA Explained Variance: 0.168
Layer 13 - PCA Explained Variance: 0.156
Layer 14 - PCA Explained Variance: 0.148
Layer 15 - PCA Explained Variance: 0.165
Layer 16 - PCA Explained Variance: 0.144
Layer 17 - PCA Explained Variance: 0.137
Layer 18 - PCA Explained Variance: 0.124
Layer 19 - PCA Explained Variance: 0.124
Layer 20 - PCA Explained Variance: 0.118
Layer 21 - PCA Explained Variance: 0.119
Layer 22 - PCA Explained Variance: 0.125
Layer 23 - PCA Explained Variance: 0.117
Layer 24 - PCA Explained Variance: 0.115
Layer 25 - PCA Explained Variance: 0.106
Layer 26 - PCA Explained Variance: 0.105
Layer 27 - PCA Explained Variance: 0.106
Layer 28 - PCA Explained Variance: 0.097
Layer 29 - PCA Explained Variance: 0.103
Layer 30 - PCA Explained Variance: 0.099
Layer 31 - PCA Explained Variance: 0.095
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.506, SM: 0.352
Layer 2 - M²: 0.816, SM: 0.050
Layer 3 - M²: 0.851, SM: 0.293
Layer 4 - M²: 0.865, SM: 0.242
Layer 5 - M²: 0.869, SM: 0.252
Layer 6 - M²: 0.859, SM: 0.327
Layer 7 - M²: -0.851, SM: 0.311
Layer 8 - M²: -0.877, SM: 0.371
Layer 9 - M²: -0.878, SM: 0.381
Layer 10 - M²: -0.863, SM: 0.370
Layer 11 - M²: -0.866, SM: 0.383
Layer 12 - M²: -0.844, SM: 0.393
Layer 13 - M²: -0.835, SM: 0.392
Layer 14 - M²: -0.860, SM: 0.442
Layer 15 - M²: -0.880, SM: 0.444
Layer 16 - M²: -0.868, SM: 0.466
Layer 17 - M²: -0.875, SM: 0.494
Layer 18 - M²: -0.869, SM: 0.500
Layer 19 - M²: -0.870, SM: 0.496
Layer 20 - M²: -0.831, SM: 0.528
Layer 21 - M²: -0.829, SM: 0.559
Layer 22 - M²: -0.826, SM: 0.649
Layer 23 - M²: -0.803, SM: 0.655
Layer 24 - M²: -0.779, SM: 0.714
Layer 25 - M²: -0.779, SM: 0.732
Layer 26 - M²: -0.786, SM: 0.712
Layer 27 - M²: -0.752, SM: 0.655
Layer 28 - M²: -0.637, SM: 0.577
Layer 29 - M²: -0.553, SM: 0.471
Layer 30 - M²: -0.558, SM: 0.472
Layer 31 - M²: 0.573, SM: 0.470
