The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.141
Layer 2 - PCA Explained Variance: 0.151
Layer 3 - PCA Explained Variance: 0.140
Layer 4 - PCA Explained Variance: 0.171
Layer 5 - PCA Explained Variance: 0.163
Layer 6 - PCA Explained Variance: 0.179
Layer 7 - PCA Explained Variance: 0.165
Layer 8 - PCA Explained Variance: 0.155
Layer 9 - PCA Explained Variance: 0.175
Layer 10 - PCA Explained Variance: 0.137
Layer 11 - PCA Explained Variance: 0.123
Layer 12 - PCA Explained Variance: 0.115
Layer 13 - PCA Explained Variance: 0.107
Layer 14 - PCA Explained Variance: 0.112
Layer 15 - PCA Explained Variance: 0.106
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.609, SM: 0.327
Layer 2 - M²: -0.854, SM: 0.382
Layer 3 - M²: -0.646, SM: 0.465
Layer 4 - M²: -0.855, SM: 0.415
Layer 5 - M²: -0.872, SM: 0.436
Layer 6 - M²: -0.893, SM: 0.489
Layer 7 - M²: -0.898, SM: 0.452
Layer 8 - M²: -0.885, SM: 0.502
Layer 9 - M²: -0.902, SM: 0.500
Layer 10 - M²: 0.914, SM: 0.531
Layer 11 - M²: 0.866, SM: 0.452
Layer 12 - M²: 0.860, SM: 0.395
Layer 13 - M²: 0.803, SM: 0.255
Layer 14 - M²: 0.746, SM: 0.017
Layer 15 - M²: 0.644, SM: 0.237
