The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:01<00:01,  1.56s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.09s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.16s/it]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.140
Layer 2 - PCA Explained Variance: 0.165
Layer 3 - PCA Explained Variance: 0.167
Layer 4 - PCA Explained Variance: 0.156
Layer 5 - PCA Explained Variance: 0.157
Layer 6 - PCA Explained Variance: 0.161
Layer 7 - PCA Explained Variance: 0.152
Layer 8 - PCA Explained Variance: 0.133
Layer 9 - PCA Explained Variance: 0.134
Layer 10 - PCA Explained Variance: 0.142
Layer 11 - PCA Explained Variance: 0.140
Layer 12 - PCA Explained Variance: 0.132
Layer 13 - PCA Explained Variance: 0.130
Layer 14 - PCA Explained Variance: 0.153
Layer 15 - PCA Explained Variance: 0.130
Layer 16 - PCA Explained Variance: 0.126
Layer 17 - PCA Explained Variance: 0.121
Layer 18 - PCA Explained Variance: 0.124
Layer 19 - PCA Explained Variance: 0.115
Layer 20 - PCA Explained Variance: 0.105
Layer 21 - PCA Explained Variance: 0.094
Layer 22 - PCA Explained Variance: 0.094
Layer 23 - PCA Explained Variance: 0.094
Layer 24 - PCA Explained Variance: 0.095
Layer 25 - PCA Explained Variance: 0.098
Layer 26 - PCA Explained Variance: 0.101
Layer 27 - PCA Explained Variance: 0.104
Layer 28 - PCA Explained Variance: 0.107
Layer 29 - PCA Explained Variance: 0.099
Layer 30 - PCA Explained Variance: 0.096
Layer 31 - PCA Explained Variance: 0.092
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.790, SM: 0.924
Layer 2 - M²: -0.923, SM: 0.449
Layer 3 - M²: -0.917, SM: 0.483
Layer 4 - M²: -0.900, SM: 0.397
Layer 5 - M²: -0.904, SM: 0.425
Layer 6 - M²: -0.903, SM: 0.456
Layer 7 - M²: -0.899, SM: 0.478
Layer 8 - M²: -0.906, SM: 0.500
Layer 9 - M²: -0.878, SM: 0.498
Layer 10 - M²: -0.858, SM: 0.566
Layer 11 - M²: -0.839, SM: 0.498
Layer 12 - M²: -0.863, SM: 0.477
Layer 13 - M²: -0.853, SM: 0.499
Layer 14 - M²: -0.846, SM: 0.553
Layer 15 - M²: -0.834, SM: 0.513
Layer 16 - M²: -0.851, SM: 0.469
Layer 17 - M²: -0.845, SM: 0.434
Layer 18 - M²: -0.869, SM: 0.424
Layer 19 - M²: -0.887, SM: 0.417
Layer 20 - M²: -0.156, SM: 0.549
Layer 21 - M²: 0.014, SM: 0.731
Layer 22 - M²: 0.011, SM: 0.685
Layer 23 - M²: 0.061, SM: 0.741
Layer 24 - M²: 0.084, SM: 0.791
Layer 25 - M²: 0.077, SM: 0.744
Layer 26 - M²: 0.022, SM: 0.661
Layer 27 - M²: 0.001, SM: 0.649
Layer 28 - M²: -0.034, SM: 0.607
Layer 29 - M²: -0.035, SM: 0.580
Layer 30 - M²: 0.007, SM: 0.651
Layer 31 - M²: 0.017, SM: 0.723
