The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.21it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.20it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.23it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.66it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.46it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.452
Layer 2 - PCA Explained Variance: 0.299
Layer 3 - PCA Explained Variance: 0.350
Layer 4 - PCA Explained Variance: 0.364
Layer 5 - PCA Explained Variance: 0.303
Layer 6 - PCA Explained Variance: 0.310
Layer 7 - PCA Explained Variance: 0.266
Layer 8 - PCA Explained Variance: 0.228
Layer 9 - PCA Explained Variance: 0.224
Layer 10 - PCA Explained Variance: 0.224
Layer 11 - PCA Explained Variance: 0.213
Layer 12 - PCA Explained Variance: 0.198
Layer 13 - PCA Explained Variance: 0.197
Layer 14 - PCA Explained Variance: 0.173
Layer 15 - PCA Explained Variance: 0.180
Layer 16 - PCA Explained Variance: 0.164
Layer 17 - PCA Explained Variance: 0.157
Layer 18 - PCA Explained Variance: 0.154
Layer 19 - PCA Explained Variance: 0.143
Layer 20 - PCA Explained Variance: 0.148
Layer 21 - PCA Explained Variance: 0.137
Layer 22 - PCA Explained Variance: 0.133
Layer 23 - PCA Explained Variance: 0.129
Layer 24 - PCA Explained Variance: 0.128
Layer 25 - PCA Explained Variance: 0.134
Layer 26 - PCA Explained Variance: 0.128
Layer 27 - PCA Explained Variance: 0.130
Layer 28 - PCA Explained Variance: 0.141
Layer 29 - PCA Explained Variance: 0.133
Layer 30 - PCA Explained Variance: 0.124
Layer 31 - PCA Explained Variance: 0.127
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.434, SM: 1.355
Layer 2 - M²: 0.898, SM: 1.362
Layer 3 - M²: -0.906, SM: 0.936
Layer 4 - M²: -0.940, SM: 1.206
Layer 5 - M²: -0.952, SM: 1.140
Layer 6 - M²: -0.927, SM: 1.544
Layer 7 - M²: 0.906, SM: 1.470
Layer 8 - M²: 0.900, SM: 1.141
Layer 9 - M²: -0.874, SM: 1.483
Layer 10 - M²: -0.828, SM: 1.804
Layer 11 - M²: 0.815, SM: 1.705
Layer 12 - M²: -0.799, SM: 1.689
Layer 13 - M²: 0.819, SM: 1.660
Layer 14 - M²: 0.856, SM: 1.492
Layer 15 - M²: 0.905, SM: 1.278
Layer 16 - M²: 0.894, SM: 1.367
Layer 17 - M²: 0.933, SM: 1.042
Layer 18 - M²: 0.944, SM: 0.957
Layer 19 - M²: 0.932, SM: 0.717
Layer 20 - M²: -0.925, SM: 0.711
Layer 21 - M²: -0.916, SM: 0.672
Layer 22 - M²: 0.909, SM: 0.606
Layer 23 - M²: -0.857, SM: 0.497
Layer 24 - M²: -0.848, SM: 0.599
Layer 25 - M²: -0.874, SM: 0.881
Layer 26 - M²: -0.862, SM: 0.790
Layer 27 - M²: -0.812, SM: 0.558
Layer 28 - M²: 0.747, SM: 0.619
Layer 29 - M²: -0.720, SM: 0.663
Layer 30 - M²: -0.761, SM: 0.681
Layer 31 - M²: -0.768, SM: 0.830
