The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.153
Layer 2 - PCA Explained Variance: 0.220
Layer 3 - PCA Explained Variance: 0.185
Layer 4 - PCA Explained Variance: 0.189
Layer 5 - PCA Explained Variance: 0.186
Layer 6 - PCA Explained Variance: 0.195
Layer 7 - PCA Explained Variance: 0.201
Layer 8 - PCA Explained Variance: 0.207
Layer 9 - PCA Explained Variance: 0.207
Layer 10 - PCA Explained Variance: 0.228
Layer 11 - PCA Explained Variance: 0.242
Layer 12 - PCA Explained Variance: 0.263
Layer 13 - PCA Explained Variance: 0.264
Layer 14 - PCA Explained Variance: 0.282
Layer 15 - PCA Explained Variance: 0.290
Layer 16 - PCA Explained Variance: 0.315
Layer 17 - PCA Explained Variance: 0.329
Layer 18 - PCA Explained Variance: 0.336
Layer 19 - PCA Explained Variance: 0.325
Layer 20 - PCA Explained Variance: 0.313
Layer 21 - PCA Explained Variance: 0.283
Layer 22 - PCA Explained Variance: 0.262
Layer 23 - PCA Explained Variance: 0.244
Layer 24 - PCA Explained Variance: 0.219
Layer 25 - PCA Explained Variance: 0.195
Layer 26 - PCA Explained Variance: 0.188
Layer 27 - PCA Explained Variance: 0.170
Layer 28 - PCA Explained Variance: 0.165
Layer 29 - PCA Explained Variance: 0.160
Layer 30 - PCA Explained Variance: 0.158
Layer 31 - PCA Explained Variance: 0.153
Layer 32 - PCA Explained Variance: 0.147
Layer 33 - PCA Explained Variance: 0.141
Layer 34 - PCA Explained Variance: 0.142
Layer 35 - PCA Explained Variance: 0.141
Layer 0 - M²: -0.812, SM: 3682.797
Layer 1 - M²: 0.286, SM: 2.602
Layer 2 - M²: 0.279, SM: 1.240
Layer 3 - M²: 0.211, SM: 0.949
Layer 4 - M²: 0.297, SM: 2.160
Layer 5 - M²: -0.399, SM: 2.367
Layer 6 - M²: -0.570, SM: 2.686
Layer 7 - M²: -0.688, SM: 4.962
Layer 8 - M²: -0.786, SM: 1.685
Layer 9 - M²: 0.818, SM: 1.194
Layer 10 - M²: 0.882, SM: 0.691
Layer 11 - M²: 0.893, SM: 0.560
Layer 12 - M²: 0.905, SM: 0.612
Layer 13 - M²: -0.920, SM: 0.617
Layer 14 - M²: -0.921, SM: 0.600
Layer 15 - M²: -0.916, SM: 0.538
Layer 16 - M²: 0.924, SM: 0.531
Layer 17 - M²: -0.931, SM: 0.578
Layer 18 - M²: 0.942, SM: 0.641
Layer 19 - M²: -0.945, SM: 0.667
Layer 20 - M²: 0.942, SM: 0.645
Layer 21 - M²: 0.943, SM: 0.683
Layer 22 - M²: 0.939, SM: 0.698
Layer 23 - M²: -0.933, SM: 0.619
Layer 24 - M²: -0.920, SM: 0.563
Layer 25 - M²: 0.892, SM: 0.496
Layer 26 - M²: 0.900, SM: 0.543
Layer 27 - M²: 0.880, SM: 0.560
Layer 28 - M²: -0.862, SM: 0.480
Layer 29 - M²: 0.849, SM: 0.536
Layer 30 - M²: 0.865, SM: 0.600
Layer 31 - M²: 0.840, SM: 0.610
Layer 32 - M²: 0.829, SM: 0.706
Layer 33 - M²: 0.821, SM: 0.817
Layer 34 - M²: 0.824, SM: 1.018
Layer 35 - M²: 0.808, SM: 2.033
