The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.115
Layer 2 - PCA Explained Variance: 0.095
Layer 3 - PCA Explained Variance: 0.103
Layer 4 - PCA Explained Variance: 0.108
Layer 5 - PCA Explained Variance: 0.125
Layer 6 - PCA Explained Variance: 0.124
Layer 7 - PCA Explained Variance: 0.126
Layer 8 - PCA Explained Variance: 0.130
Layer 9 - PCA Explained Variance: 0.133
Layer 10 - PCA Explained Variance: 0.139
Layer 11 - PCA Explained Variance: 0.141
Layer 12 - PCA Explained Variance: 0.149
Layer 13 - PCA Explained Variance: 0.146
Layer 14 - PCA Explained Variance: 0.137
Layer 15 - PCA Explained Variance: 0.135
Layer 16 - PCA Explained Variance: 0.128
Layer 17 - PCA Explained Variance: 0.116
Layer 18 - PCA Explained Variance: 0.106
Layer 19 - PCA Explained Variance: 0.099
Layer 20 - PCA Explained Variance: 0.106
Layer 21 - PCA Explained Variance: 0.116
Layer 22 - PCA Explained Variance: 0.120
Layer 23 - PCA Explained Variance: 0.127
Layer 24 - PCA Explained Variance: 0.132
Layer 25 - PCA Explained Variance: 0.136
Layer 26 - PCA Explained Variance: 0.142
Layer 27 - PCA Explained Variance: 0.143
Layer 28 - PCA Explained Variance: 0.151
Layer 29 - PCA Explained Variance: 0.153
Layer 30 - PCA Explained Variance: 0.154
Layer 31 - PCA Explained Variance: 0.146
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.483, SM: 0.584
Layer 2 - M²: 0.687, SM: 0.607
Layer 3 - M²: 0.770, SM: 0.512
Layer 4 - M²: 0.785, SM: 0.517
Layer 5 - M²: 0.846, SM: 0.482
Layer 6 - M²: 0.824, SM: 0.442
Layer 7 - M²: 0.802, SM: 0.411
Layer 8 - M²: 0.809, SM: 0.383
Layer 9 - M²: 0.667, SM: 0.433
Layer 10 - M²: 0.402, SM: 0.426
Layer 11 - M²: -0.120, SM: 0.373
Layer 12 - M²: -0.044, SM: 0.241
Layer 13 - M²: -0.074, SM: 0.300
Layer 14 - M²: -0.112, SM: 0.297
Layer 15 - M²: -0.179, SM: 0.352
Layer 16 - M²: -0.171, SM: 0.355
Layer 17 - M²: -0.192, SM: 0.362
Layer 18 - M²: -0.202, SM: 0.364
Layer 19 - M²: -0.198, SM: 0.373
Layer 20 - M²: 0.187, SM: 0.367
Layer 21 - M²: 0.200, SM: 0.353
Layer 22 - M²: 0.196, SM: 0.323
Layer 23 - M²: 0.211, SM: 0.266
Layer 24 - M²: 0.220, SM: 0.225
Layer 25 - M²: 0.225, SM: 0.192
Layer 26 - M²: 0.231, SM: 0.178
Layer 27 - M²: 0.229, SM: 0.182
Layer 28 - M²: 0.232, SM: 0.222
Layer 29 - M²: -0.226, SM: 0.244
Layer 30 - M²: -0.214, SM: 0.280
Layer 31 - M²: -0.193, SM: 0.362
