The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.107
Layer 2 - PCA Explained Variance: 0.078
Layer 3 - PCA Explained Variance: 0.084
Layer 4 - PCA Explained Variance: 0.082
Layer 5 - PCA Explained Variance: 0.101
Layer 6 - PCA Explained Variance: 0.111
Layer 7 - PCA Explained Variance: 0.115
Layer 8 - PCA Explained Variance: 0.130
Layer 9 - PCA Explained Variance: 0.140
Layer 10 - PCA Explained Variance: 0.134
Layer 11 - PCA Explained Variance: 0.152
Layer 12 - PCA Explained Variance: 0.140
Layer 13 - PCA Explained Variance: 0.128
Layer 14 - PCA Explained Variance: 0.088
Layer 15 - PCA Explained Variance: 0.091
Layer 16 - PCA Explained Variance: 0.084
Layer 17 - PCA Explained Variance: 0.076
Layer 18 - PCA Explained Variance: 0.072
Layer 19 - PCA Explained Variance: 0.080
Layer 20 - PCA Explained Variance: 0.082
Layer 21 - PCA Explained Variance: 0.088
Layer 22 - PCA Explained Variance: 0.101
Layer 23 - PCA Explained Variance: 0.127
Layer 24 - PCA Explained Variance: 0.128
Layer 25 - PCA Explained Variance: 0.135
Layer 26 - PCA Explained Variance: 0.135
Layer 27 - PCA Explained Variance: 0.128
Layer 28 - PCA Explained Variance: 0.128
Layer 29 - PCA Explained Variance: 0.119
Layer 30 - PCA Explained Variance: 0.114
Layer 31 - PCA Explained Variance: 0.085
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.408, SM: 1.049
Layer 2 - M²: 0.678, SM: 0.620
Layer 3 - M²: 0.783, SM: 0.455
Layer 4 - M²: 0.832, SM: 0.486
Layer 5 - M²: 0.847, SM: 0.392
Layer 6 - M²: 0.840, SM: 0.386
Layer 7 - M²: 0.839, SM: 0.440
Layer 8 - M²: 0.820, SM: 0.416
Layer 9 - M²: 0.823, SM: 0.376
Layer 10 - M²: 0.827, SM: 0.381
Layer 11 - M²: 0.841, SM: 0.396
Layer 12 - M²: 0.831, SM: 0.358
Layer 13 - M²: 0.819, SM: 0.308
Layer 14 - M²: 0.721, SM: 0.298
Layer 15 - M²: 0.738, SM: 0.317
Layer 16 - M²: 0.738, SM: 0.396
Layer 17 - M²: 0.641, SM: 0.355
Layer 18 - M²: 0.451, SM: 0.577
Layer 19 - M²: 0.391, SM: 0.660
Layer 20 - M²: 0.375, SM: 0.652
Layer 21 - M²: 0.374, SM: 0.697
Layer 22 - M²: -0.318, SM: 0.640
Layer 23 - M²: -0.266, SM: 0.629
Layer 24 - M²: -0.244, SM: 0.598
Layer 25 - M²: 0.231, SM: 0.573
Layer 26 - M²: 0.238, SM: 0.582
Layer 27 - M²: 0.249, SM: 0.588
Layer 28 - M²: 0.261, SM: 0.593
Layer 29 - M²: 0.269, SM: 0.602
Layer 30 - M²: 0.276, SM: 0.601
Layer 31 - M²: 0.339, SM: 0.705
