The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.319
Layer 2 - PCA Explained Variance: 0.329
Layer 3 - PCA Explained Variance: 0.336
Layer 4 - PCA Explained Variance: 0.326
Layer 5 - PCA Explained Variance: 0.244
Layer 6 - PCA Explained Variance: 0.352
Layer 7 - PCA Explained Variance: 0.315
Layer 8 - PCA Explained Variance: 0.220
Layer 9 - PCA Explained Variance: 0.183
Layer 10 - PCA Explained Variance: 0.163
Layer 11 - PCA Explained Variance: 0.153
Layer 12 - PCA Explained Variance: 0.163
Layer 13 - PCA Explained Variance: 0.162
Layer 14 - PCA Explained Variance: 0.172
Layer 15 - PCA Explained Variance: 0.158
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.234, SM: 0.637
Layer 2 - M²: -0.860, SM: 2.325
Layer 3 - M²: -0.957, SM: 1.240
Layer 4 - M²: 0.920, SM: 1.800
Layer 5 - M²: 0.885, SM: 1.298
Layer 6 - M²: -0.875, SM: 2.121
Layer 7 - M²: 0.878, SM: 1.911
Layer 8 - M²: 0.904, SM: 1.402
Layer 9 - M²: 0.863, SM: 1.160
Layer 10 - M²: 0.897, SM: 0.791
Layer 11 - M²: 0.711, SM: 1.491
Layer 12 - M²: 0.843, SM: 0.716
Layer 13 - M²: 0.827, SM: 0.310
Layer 14 - M²: 0.831, SM: 0.450
Layer 15 - M²: 0.713, SM: 0.816
