The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.088
Layer 2 - PCA Explained Variance: 0.075
Layer 3 - PCA Explained Variance: 0.086
Layer 4 - PCA Explained Variance: 0.089
Layer 5 - PCA Explained Variance: 0.108
Layer 6 - PCA Explained Variance: 0.113
Layer 7 - PCA Explained Variance: 0.117
Layer 8 - PCA Explained Variance: 0.128
Layer 9 - PCA Explained Variance: 0.130
Layer 10 - PCA Explained Variance: 0.135
Layer 11 - PCA Explained Variance: 0.145
Layer 12 - PCA Explained Variance: 0.142
Layer 13 - PCA Explained Variance: 0.138
Layer 14 - PCA Explained Variance: 0.123
Layer 15 - PCA Explained Variance: 0.118
Layer 16 - PCA Explained Variance: 0.113
Layer 17 - PCA Explained Variance: 0.099
Layer 18 - PCA Explained Variance: 0.094
Layer 19 - PCA Explained Variance: 0.095
Layer 20 - PCA Explained Variance: 0.099
Layer 21 - PCA Explained Variance: 0.108
Layer 22 - PCA Explained Variance: 0.120
Layer 23 - PCA Explained Variance: 0.136
Layer 24 - PCA Explained Variance: 0.147
Layer 25 - PCA Explained Variance: 0.155
Layer 26 - PCA Explained Variance: 0.163
Layer 27 - PCA Explained Variance: 0.163
Layer 28 - PCA Explained Variance: 0.170
Layer 29 - PCA Explained Variance: 0.169
Layer 30 - PCA Explained Variance: 0.164
Layer 31 - PCA Explained Variance: 0.137
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.123, SM: 1.139
Layer 2 - M²: 0.570, SM: 0.382
Layer 3 - M²: 0.795, SM: 0.581
Layer 4 - M²: 0.845, SM: 0.581
Layer 5 - M²: 0.873, SM: 0.619
Layer 6 - M²: 0.867, SM: 0.624
Layer 7 - M²: 0.838, SM: 0.692
Layer 8 - M²: 0.783, SM: 0.694
Layer 9 - M²: 0.744, SM: 0.712
Layer 10 - M²: 0.651, SM: 0.833
Layer 11 - M²: 0.612, SM: 0.832
Layer 12 - M²: 0.479, SM: 0.858
Layer 13 - M²: 0.424, SM: 0.806
Layer 14 - M²: 0.350, SM: 0.698
Layer 15 - M²: 0.347, SM: 0.568
Layer 16 - M²: 0.355, SM: 0.479
Layer 17 - M²: 0.341, SM: 0.526
Layer 18 - M²: 0.315, SM: 0.334
Layer 19 - M²: 0.292, SM: 0.310
Layer 20 - M²: 0.226, SM: 0.421
Layer 21 - M²: -0.150, SM: 0.559
Layer 22 - M²: -0.149, SM: 0.399
Layer 23 - M²: -0.095, SM: 0.164
Layer 24 - M²: -0.046, SM: 0.703
Layer 25 - M²: -0.017, SM: 1.005
Layer 26 - M²: 0.009, SM: 0.753
Layer 27 - M²: 0.028, SM: 0.705
Layer 28 - M²: 0.048, SM: 0.645
Layer 29 - M²: 0.064, SM: 0.582
Layer 30 - M²: -0.084, SM: 0.605
Layer 31 - M²: -0.130, SM: 0.639
