The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.144
Layer 2 - PCA Explained Variance: 0.165
Layer 3 - PCA Explained Variance: 0.202
Layer 4 - PCA Explained Variance: 0.264
Layer 5 - PCA Explained Variance: 0.263
Layer 6 - PCA Explained Variance: 0.273
Layer 7 - PCA Explained Variance: 0.268
Layer 8 - PCA Explained Variance: 0.291
Layer 9 - PCA Explained Variance: 0.279
Layer 10 - PCA Explained Variance: 0.259
Layer 11 - PCA Explained Variance: 0.248
Layer 12 - PCA Explained Variance: 0.208
Layer 13 - PCA Explained Variance: 0.184
Layer 14 - PCA Explained Variance: 0.158
Layer 15 - PCA Explained Variance: 0.154
Layer 16 - PCA Explained Variance: 0.153
Layer 17 - PCA Explained Variance: 0.149
Layer 18 - PCA Explained Variance: 0.145
Layer 19 - PCA Explained Variance: 0.150
Layer 20 - PCA Explained Variance: 0.154
Layer 21 - PCA Explained Variance: 0.163
Layer 22 - PCA Explained Variance: 0.162
Layer 23 - PCA Explained Variance: 0.161
Layer 24 - PCA Explained Variance: 0.163
Layer 25 - PCA Explained Variance: 0.164
Layer 26 - PCA Explained Variance: 0.164
Layer 27 - PCA Explained Variance: 0.164
Layer 28 - PCA Explained Variance: 0.162
Layer 29 - PCA Explained Variance: 0.160
Layer 30 - PCA Explained Variance: 0.157
Layer 31 - PCA Explained Variance: 0.153
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.487, SM: 1.530
Layer 2 - M²: 0.813, SM: 8.229
Layer 3 - M²: 0.941, SM: 1.261
Layer 4 - M²: 0.963, SM: 0.588
Layer 5 - M²: 0.958, SM: 0.659
Layer 6 - M²: 0.947, SM: 0.573
Layer 7 - M²: 0.941, SM: 0.581
Layer 8 - M²: 0.948, SM: 0.578
Layer 9 - M²: 0.951, SM: 0.623
Layer 10 - M²: 0.950, SM: 0.653
Layer 11 - M²: 0.950, SM: 0.632
Layer 12 - M²: 0.940, SM: 0.626
Layer 13 - M²: 0.916, SM: 0.545
Layer 14 - M²: 0.846, SM: 0.380
Layer 15 - M²: 0.846, SM: 0.355
Layer 16 - M²: 0.823, SM: 0.347
Layer 17 - M²: 0.816, SM: 0.386
Layer 18 - M²: 0.801, SM: 0.407
Layer 19 - M²: 0.776, SM: 0.039
Layer 20 - M²: 0.782, SM: 0.219
Layer 21 - M²: 0.780, SM: 0.299
Layer 22 - M²: -0.783, SM: 0.378
Layer 23 - M²: -0.782, SM: 0.402
Layer 24 - M²: -0.766, SM: 0.285
Layer 25 - M²: -0.771, SM: 0.417
Layer 26 - M²: -0.762, SM: 0.384
Layer 27 - M²: -0.760, SM: 0.419
Layer 28 - M²: -0.763, SM: 0.459
Layer 29 - M²: -0.756, SM: 0.379
Layer 30 - M²: -0.748, SM: 0.270
Layer 31 - M²: -0.724, SM: 0.826
