The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:01<00:01,  1.46s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.02s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.09s/it]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.321
Layer 2 - PCA Explained Variance: 0.383
Layer 3 - PCA Explained Variance: 0.448
Layer 4 - PCA Explained Variance: 0.413
Layer 5 - PCA Explained Variance: 0.394
Layer 6 - PCA Explained Variance: 0.341
Layer 7 - PCA Explained Variance: 0.300
Layer 8 - PCA Explained Variance: 0.292
Layer 9 - PCA Explained Variance: 0.291
Layer 10 - PCA Explained Variance: 0.299
Layer 11 - PCA Explained Variance: 0.281
Layer 12 - PCA Explained Variance: 0.242
Layer 13 - PCA Explained Variance: 0.246
Layer 14 - PCA Explained Variance: 0.241
Layer 15 - PCA Explained Variance: 0.229
Layer 16 - PCA Explained Variance: 0.217
Layer 17 - PCA Explained Variance: 0.212
Layer 18 - PCA Explained Variance: 0.204
Layer 19 - PCA Explained Variance: 0.189
Layer 20 - PCA Explained Variance: 0.183
Layer 21 - PCA Explained Variance: 0.172
Layer 22 - PCA Explained Variance: 0.163
Layer 23 - PCA Explained Variance: 0.164
Layer 24 - PCA Explained Variance: 0.160
Layer 25 - PCA Explained Variance: 0.162
Layer 26 - PCA Explained Variance: 0.160
Layer 27 - PCA Explained Variance: 0.157
Layer 28 - PCA Explained Variance: 0.181
Layer 29 - PCA Explained Variance: 0.185
Layer 30 - PCA Explained Variance: 0.185
Layer 31 - PCA Explained Variance: 0.180
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.958, SM: 0.713
Layer 2 - M²: 0.964, SM: 0.950
Layer 3 - M²: 0.972, SM: 1.115
Layer 4 - M²: 0.968, SM: 0.870
Layer 5 - M²: -0.966, SM: 1.002
Layer 6 - M²: -0.961, SM: 0.966
Layer 7 - M²: -0.946, SM: 1.045
Layer 8 - M²: -0.928, SM: 0.635
Layer 9 - M²: -0.877, SM: 0.154
Layer 10 - M²: -0.800, SM: 0.405
Layer 11 - M²: -0.804, SM: 0.326
Layer 12 - M²: -0.860, SM: 0.043
Layer 13 - M²: -0.862, SM: 0.034
Layer 14 - M²: -0.907, SM: 0.302
Layer 15 - M²: -0.930, SM: 0.402
Layer 16 - M²: -0.954, SM: 0.590
Layer 17 - M²: -0.953, SM: 0.594
Layer 18 - M²: -0.944, SM: 0.542
Layer 19 - M²: -0.938, SM: 0.586
Layer 20 - M²: -0.928, SM: 0.532
Layer 21 - M²: -0.910, SM: 0.527
Layer 22 - M²: -0.869, SM: 0.555
Layer 23 - M²: -0.860, SM: 0.600
Layer 24 - M²: -0.861, SM: 0.543
Layer 25 - M²: -0.863, SM: 0.531
Layer 26 - M²: -0.875, SM: 0.463
Layer 27 - M²: -0.827, SM: 0.557
Layer 28 - M²: 0.279, SM: 3.262
Layer 29 - M²: -0.418, SM: 1.824
Layer 30 - M²: 0.320, SM: 4.353
Layer 31 - M²: -0.332, SM: 3.906
