The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.142
Layer 2 - PCA Explained Variance: 0.220
Layer 3 - PCA Explained Variance: 0.238
Layer 4 - PCA Explained Variance: 0.208
Layer 5 - PCA Explained Variance: 0.202
Layer 6 - PCA Explained Variance: 0.195
Layer 7 - PCA Explained Variance: 0.182
Layer 8 - PCA Explained Variance: 0.178
Layer 9 - PCA Explained Variance: 0.187
Layer 10 - PCA Explained Variance: 0.212
Layer 11 - PCA Explained Variance: 0.226
Layer 12 - PCA Explained Variance: 0.242
Layer 13 - PCA Explained Variance: 0.243
Layer 14 - PCA Explained Variance: 0.263
Layer 15 - PCA Explained Variance: 0.274
Layer 16 - PCA Explained Variance: 0.295
Layer 17 - PCA Explained Variance: 0.311
Layer 18 - PCA Explained Variance: 0.302
Layer 19 - PCA Explained Variance: 0.294
Layer 20 - PCA Explained Variance: 0.273
Layer 21 - PCA Explained Variance: 0.235
Layer 22 - PCA Explained Variance: 0.219
Layer 23 - PCA Explained Variance: 0.207
Layer 24 - PCA Explained Variance: 0.192
Layer 25 - PCA Explained Variance: 0.173
Layer 26 - PCA Explained Variance: 0.163
Layer 27 - PCA Explained Variance: 0.146
Layer 28 - PCA Explained Variance: 0.142
Layer 29 - PCA Explained Variance: 0.142
Layer 30 - PCA Explained Variance: 0.139
Layer 31 - PCA Explained Variance: 0.134
Layer 32 - PCA Explained Variance: 0.128
Layer 33 - PCA Explained Variance: 0.128
Layer 34 - PCA Explained Variance: 0.137
Layer 35 - PCA Explained Variance: 0.162
Layer 0 - M²: 0.658, SM: 3585.911
Layer 1 - M²: 0.022, SM: 1.398
Layer 2 - M²: -0.228, SM: 0.634
Layer 3 - M²: -0.389, SM: 0.862
Layer 4 - M²: -0.379, SM: 0.821
Layer 5 - M²: -0.472, SM: 0.773
Layer 6 - M²: -0.585, SM: 0.739
Layer 7 - M²: -0.735, SM: 0.700
Layer 8 - M²: -0.791, SM: 0.713
Layer 9 - M²: -0.820, SM: 0.702
Layer 10 - M²: -0.899, SM: 0.681
Layer 11 - M²: 0.914, SM: 0.600
Layer 12 - M²: 0.942, SM: 0.622
Layer 13 - M²: -0.950, SM: 0.596
Layer 14 - M²: -0.938, SM: 0.593
Layer 15 - M²: 0.927, SM: 0.537
Layer 16 - M²: -0.932, SM: 0.517
Layer 17 - M²: 0.944, SM: 0.548
Layer 18 - M²: 0.945, SM: 0.523
Layer 19 - M²: -0.947, SM: 0.513
Layer 20 - M²: -0.949, SM: 0.548
Layer 21 - M²: -0.940, SM: 0.591
Layer 22 - M²: -0.918, SM: 0.617
Layer 23 - M²: -0.887, SM: 0.633
Layer 24 - M²: -0.858, SM: 0.650
Layer 25 - M²: -0.828, SM: 0.666
Layer 26 - M²: -0.802, SM: 0.663
Layer 27 - M²: -0.790, SM: 0.668
Layer 28 - M²: -0.800, SM: 0.617
Layer 29 - M²: -0.798, SM: 0.662
Layer 30 - M²: -0.787, SM: 0.719
Layer 31 - M²: -0.785, SM: 0.731
Layer 32 - M²: -0.806, SM: 0.703
Layer 33 - M²: -0.796, SM: 0.656
Layer 34 - M²: -0.820, SM: 0.851
Layer 35 - M²: -0.811, SM: 1.656
