The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.126
Layer 2 - PCA Explained Variance: 0.179
Layer 3 - PCA Explained Variance: 0.174
Layer 4 - PCA Explained Variance: 0.152
Layer 5 - PCA Explained Variance: 0.139
Layer 6 - PCA Explained Variance: 0.154
Layer 7 - PCA Explained Variance: 0.172
Layer 8 - PCA Explained Variance: 0.189
Layer 9 - PCA Explained Variance: 0.200
Layer 10 - PCA Explained Variance: 0.225
Layer 11 - PCA Explained Variance: 0.236
Layer 12 - PCA Explained Variance: 0.258
Layer 13 - PCA Explained Variance: 0.258
Layer 14 - PCA Explained Variance: 0.271
Layer 15 - PCA Explained Variance: 0.281
Layer 16 - PCA Explained Variance: 0.302
Layer 17 - PCA Explained Variance: 0.310
Layer 18 - PCA Explained Variance: 0.319
Layer 19 - PCA Explained Variance: 0.313
Layer 20 - PCA Explained Variance: 0.304
Layer 21 - PCA Explained Variance: 0.286
Layer 22 - PCA Explained Variance: 0.270
Layer 23 - PCA Explained Variance: 0.257
Layer 24 - PCA Explained Variance: 0.233
Layer 25 - PCA Explained Variance: 0.207
Layer 26 - PCA Explained Variance: 0.199
Layer 27 - PCA Explained Variance: 0.177
Layer 28 - PCA Explained Variance: 0.172
Layer 29 - PCA Explained Variance: 0.167
Layer 30 - PCA Explained Variance: 0.164
Layer 31 - PCA Explained Variance: 0.159
Layer 32 - PCA Explained Variance: 0.154
Layer 33 - PCA Explained Variance: 0.148
Layer 34 - PCA Explained Variance: 0.147
Layer 35 - PCA Explained Variance: 0.142
Layer 0 - M²: -0.761, SM: 6231.016
Layer 1 - M²: -0.575, SM: 0.433
Layer 2 - M²: -0.098, SM: 0.450
Layer 3 - M²: -0.115, SM: 0.592
Layer 4 - M²: -0.098, SM: 0.810
Layer 5 - M²: -0.680, SM: 0.512
Layer 6 - M²: -0.901, SM: 0.535
Layer 7 - M²: -0.908, SM: 0.514
Layer 8 - M²: -0.901, SM: 0.399
Layer 9 - M²: 0.902, SM: 0.395
Layer 10 - M²: 0.903, SM: 0.375
Layer 11 - M²: 0.916, SM: 0.394
Layer 12 - M²: 0.926, SM: 0.426
Layer 13 - M²: -0.932, SM: 0.446
Layer 14 - M²: -0.938, SM: 0.505
Layer 15 - M²: -0.933, SM: 0.464
Layer 16 - M²: -0.935, SM: 0.472
Layer 17 - M²: -0.950, SM: 0.537
Layer 18 - M²: -0.954, SM: 0.574
Layer 19 - M²: 0.948, SM: 0.562
Layer 20 - M²: 0.944, SM: 0.537
Layer 21 - M²: 0.932, SM: 0.539
Layer 22 - M²: -0.919, SM: 0.542
Layer 23 - M²: -0.905, SM: 0.474
Layer 24 - M²: -0.881, SM: 0.393
Layer 25 - M²: 0.861, SM: 0.371
Layer 26 - M²: 0.850, SM: 0.312
Layer 27 - M²: 0.826, SM: 0.097
Layer 28 - M²: 0.819, SM: 0.120
Layer 29 - M²: 0.815, SM: 0.189
Layer 30 - M²: -0.807, SM: 0.210
Layer 31 - M²: -0.790, SM: 0.174
Layer 32 - M²: -0.763, SM: 0.462
Layer 33 - M²: -0.752, SM: 0.660
Layer 34 - M²: -0.752, SM: 0.676
Layer 35 - M²: -0.762, SM: 0.342
