The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 0.475
Layer 1 - PCA Explained Variance: 0.118
Layer 2 - PCA Explained Variance: 0.103
Layer 3 - PCA Explained Variance: 0.132
Layer 4 - PCA Explained Variance: 0.164
Layer 5 - PCA Explained Variance: 0.177
Layer 6 - PCA Explained Variance: 0.178
Layer 7 - PCA Explained Variance: 0.161
Layer 8 - PCA Explained Variance: 0.154
Layer 9 - PCA Explained Variance: 0.153
Layer 10 - PCA Explained Variance: 0.144
Layer 11 - PCA Explained Variance: 0.142
Layer 12 - PCA Explained Variance: 0.128
Layer 13 - PCA Explained Variance: 0.130
Layer 14 - PCA Explained Variance: 0.135
Layer 15 - PCA Explained Variance: 0.136
Layer 16 - PCA Explained Variance: 0.142
Layer 17 - PCA Explained Variance: 0.156
Layer 18 - PCA Explained Variance: 0.158
Layer 19 - PCA Explained Variance: 0.146
Layer 20 - PCA Explained Variance: 0.137
Layer 21 - PCA Explained Variance: 0.127
Layer 22 - PCA Explained Variance: 0.120
Layer 23 - PCA Explained Variance: 0.106
Layer 24 - PCA Explained Variance: 0.096
Layer 25 - PCA Explained Variance: 0.092
Layer 26 - PCA Explained Variance: 0.089
Layer 27 - PCA Explained Variance: 0.082
Layer 28 - PCA Explained Variance: 0.072
Layer 29 - PCA Explained Variance: 0.071
Layer 30 - PCA Explained Variance: 0.071
Layer 31 - PCA Explained Variance: 0.070
Layer 32 - PCA Explained Variance: 0.067
Layer 33 - PCA Explained Variance: 0.076
Layer 34 - PCA Explained Variance: 0.075
Layer 35 - PCA Explained Variance: 0.082
Layer 0 - M²: 0.477, SM: 0.795
Layer 1 - M²: -0.211, SM: 0.363
Layer 2 - M²: -0.135, SM: 0.464
Layer 3 - M²: -0.096, SM: 0.373
Layer 4 - M²: -0.167, SM: 0.427
Layer 5 - M²: -0.182, SM: 0.362
Layer 6 - M²: 0.174, SM: 0.293
Layer 7 - M²: -0.211, SM: 0.042
Layer 8 - M²: -0.302, SM: 0.040
Layer 9 - M²: 0.382, SM: 0.270
Layer 10 - M²: 0.442, SM: 0.352
Layer 11 - M²: 0.508, SM: 0.371
Layer 12 - M²: 0.612, SM: 0.387
Layer 13 - M²: 0.666, SM: 0.391
Layer 14 - M²: 0.802, SM: 0.426
Layer 15 - M²: 0.867, SM: 0.453
Layer 16 - M²: -0.878, SM: 0.456
Layer 17 - M²: -0.887, SM: 0.462
Layer 18 - M²: -0.888, SM: 0.437
Layer 19 - M²: -0.888, SM: 0.429
Layer 20 - M²: -0.889, SM: 0.424
Layer 21 - M²: -0.879, SM: 0.395
Layer 22 - M²: -0.859, SM: 0.381
Layer 23 - M²: -0.808, SM: 0.331
Layer 24 - M²: -0.728, SM: 0.305
Layer 25 - M²: -0.700, SM: 0.295
Layer 26 - M²: -0.660, SM: 0.179
Layer 27 - M²: -0.646, SM: 0.295
Layer 28 - M²: -0.638, SM: 0.351
Layer 29 - M²: -0.592, SM: 0.301
Layer 30 - M²: -0.578, SM: 0.340
Layer 31 - M²: -0.551, SM: 0.303
Layer 32 - M²: -0.566, SM: 0.314
Layer 33 - M²: -0.471, SM: 0.008
Layer 34 - M²: -0.460, SM: 0.205
Layer 35 - M²: -0.225, SM: 0.702
