The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 0.353
Layer 1 - PCA Explained Variance: 0.125
Layer 2 - PCA Explained Variance: 0.159
Layer 3 - PCA Explained Variance: 0.217
Layer 4 - PCA Explained Variance: 0.247
Layer 5 - PCA Explained Variance: 0.254
Layer 6 - PCA Explained Variance: 0.242
Layer 7 - PCA Explained Variance: 0.216
Layer 8 - PCA Explained Variance: 0.196
Layer 9 - PCA Explained Variance: 0.187
Layer 10 - PCA Explained Variance: 0.176
Layer 11 - PCA Explained Variance: 0.176
Layer 12 - PCA Explained Variance: 0.160
Layer 13 - PCA Explained Variance: 0.161
Layer 14 - PCA Explained Variance: 0.160
Layer 15 - PCA Explained Variance: 0.156
Layer 16 - PCA Explained Variance: 0.158
Layer 17 - PCA Explained Variance: 0.170
Layer 18 - PCA Explained Variance: 0.169
Layer 19 - PCA Explained Variance: 0.153
Layer 20 - PCA Explained Variance: 0.146
Layer 21 - PCA Explained Variance: 0.134
Layer 22 - PCA Explained Variance: 0.127
Layer 23 - PCA Explained Variance: 0.111
Layer 24 - PCA Explained Variance: 0.097
Layer 25 - PCA Explained Variance: 0.094
Layer 26 - PCA Explained Variance: 0.094
Layer 27 - PCA Explained Variance: 0.084
Layer 28 - PCA Explained Variance: 0.077
Layer 29 - PCA Explained Variance: 0.076
Layer 30 - PCA Explained Variance: 0.077
Layer 31 - PCA Explained Variance: 0.074
Layer 32 - PCA Explained Variance: 0.073
Layer 33 - PCA Explained Variance: 0.074
Layer 34 - PCA Explained Variance: 0.075
Layer 35 - PCA Explained Variance: 0.077
Layer 0 - M²: -0.525, SM: 1.495
Layer 1 - M²: -0.112, SM: 17.387
Layer 2 - M²: -0.354, SM: 0.926
Layer 3 - M²: -0.321, SM: 0.599
Layer 4 - M²: 0.351, SM: 0.271
Layer 5 - M²: -0.333, SM: 0.582
Layer 6 - M²: 0.270, SM: 2.257
Layer 7 - M²: 0.148, SM: 0.951
Layer 8 - M²: -0.097, SM: 0.742
Layer 9 - M²: 0.424, SM: 0.439
Layer 10 - M²: 0.470, SM: 0.487
Layer 11 - M²: 0.553, SM: 0.479
Layer 12 - M²: 0.594, SM: 0.507
Layer 13 - M²: 0.605, SM: 0.523
Layer 14 - M²: 0.755, SM: 0.531
Layer 15 - M²: 0.840, SM: 0.557
Layer 16 - M²: -0.885, SM: 0.565
Layer 17 - M²: -0.893, SM: 0.559
Layer 18 - M²: -0.892, SM: 0.524
Layer 19 - M²: -0.888, SM: 0.519
Layer 20 - M²: -0.885, SM: 0.530
Layer 21 - M²: 0.871, SM: 0.495
Layer 22 - M²: 0.848, SM: 0.463
Layer 23 - M²: -0.826, SM: 0.433
Layer 24 - M²: -0.807, SM: 0.384
Layer 25 - M²: -0.766, SM: 0.363
Layer 26 - M²: -0.687, SM: 0.315
Layer 27 - M²: -0.652, SM: 0.215
Layer 28 - M²: -0.614, SM: 0.376
Layer 29 - M²: -0.580, SM: 0.287
Layer 30 - M²: -0.581, SM: 0.274
Layer 31 - M²: -0.553, SM: 0.304
Layer 32 - M²: -0.544, SM: 0.255
Layer 33 - M²: -0.488, SM: 0.232
Layer 34 - M²: -0.501, SM: 0.045
Layer 35 - M²: -0.384, SM: 0.300
