The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.175
Layer 2 - PCA Explained Variance: 0.172
Layer 3 - PCA Explained Variance: 0.207
Layer 4 - PCA Explained Variance: 0.258
Layer 5 - PCA Explained Variance: 0.277
Layer 6 - PCA Explained Variance: 0.284
Layer 7 - PCA Explained Variance: 0.282
Layer 8 - PCA Explained Variance: 0.300
Layer 9 - PCA Explained Variance: 0.297
Layer 10 - PCA Explained Variance: 0.288
Layer 11 - PCA Explained Variance: 0.281
Layer 12 - PCA Explained Variance: 0.279
Layer 13 - PCA Explained Variance: 0.262
Layer 14 - PCA Explained Variance: 0.220
Layer 15 - PCA Explained Variance: 0.209
Layer 16 - PCA Explained Variance: 0.182
Layer 17 - PCA Explained Variance: 0.176
Layer 18 - PCA Explained Variance: 0.164
Layer 19 - PCA Explained Variance: 0.156
Layer 20 - PCA Explained Variance: 0.157
Layer 21 - PCA Explained Variance: 0.158
Layer 22 - PCA Explained Variance: 0.155
Layer 23 - PCA Explained Variance: 0.153
Layer 24 - PCA Explained Variance: 0.151
Layer 25 - PCA Explained Variance: 0.151
Layer 26 - PCA Explained Variance: 0.150
Layer 27 - PCA Explained Variance: 0.149
Layer 28 - PCA Explained Variance: 0.150
Layer 29 - PCA Explained Variance: 0.151
Layer 30 - PCA Explained Variance: 0.153
Layer 31 - PCA Explained Variance: 0.161
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.529, SM: 1.716
Layer 2 - M²: 0.687, SM: 1.586
Layer 3 - M²: 0.934, SM: 1.562
Layer 4 - M²: 0.968, SM: 0.646
Layer 5 - M²: 0.968, SM: 0.681
Layer 6 - M²: 0.969, SM: 0.660
Layer 7 - M²: 0.961, SM: 0.635
Layer 8 - M²: 0.954, SM: 0.666
Layer 9 - M²: 0.950, SM: 0.736
Layer 10 - M²: 0.948, SM: 0.786
Layer 11 - M²: 0.946, SM: 0.796
Layer 12 - M²: 0.940, SM: 0.789
Layer 13 - M²: 0.934, SM: 0.726
Layer 14 - M²: 0.913, SM: 0.647
Layer 15 - M²: 0.913, SM: 0.643
Layer 16 - M²: 0.903, SM: 0.566
Layer 17 - M²: 0.896, SM: 0.575
Layer 18 - M²: 0.890, SM: 0.625
Layer 19 - M²: 0.875, SM: 0.532
Layer 20 - M²: 0.874, SM: 0.534
Layer 21 - M²: 0.879, SM: 0.537
Layer 22 - M²: -0.881, SM: 0.549
Layer 23 - M²: -0.882, SM: 0.560
Layer 24 - M²: -0.875, SM: 0.518
Layer 25 - M²: -0.873, SM: 0.517
Layer 26 - M²: 0.864, SM: 0.481
Layer 27 - M²: 0.859, SM: 0.459
Layer 28 - M²: 0.857, SM: 0.401
Layer 29 - M²: -0.849, SM: 0.350
Layer 30 - M²: -0.843, SM: 0.284
Layer 31 - M²: -0.817, SM: 0.354
