The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 0.473
Layer 1 - PCA Explained Variance: 0.121
Layer 2 - PCA Explained Variance: 0.139
Layer 3 - PCA Explained Variance: 0.186
Layer 4 - PCA Explained Variance: 0.220
Layer 5 - PCA Explained Variance: 0.238
Layer 6 - PCA Explained Variance: 0.248
Layer 7 - PCA Explained Variance: 0.226
Layer 8 - PCA Explained Variance: 0.215
Layer 9 - PCA Explained Variance: 0.210
Layer 10 - PCA Explained Variance: 0.193
Layer 11 - PCA Explained Variance: 0.186
Layer 12 - PCA Explained Variance: 0.165
Layer 13 - PCA Explained Variance: 0.160
Layer 14 - PCA Explained Variance: 0.149
Layer 15 - PCA Explained Variance: 0.144
Layer 16 - PCA Explained Variance: 0.148
Layer 17 - PCA Explained Variance: 0.162
Layer 18 - PCA Explained Variance: 0.167
Layer 19 - PCA Explained Variance: 0.156
Layer 20 - PCA Explained Variance: 0.153
Layer 21 - PCA Explained Variance: 0.146
Layer 22 - PCA Explained Variance: 0.141
Layer 23 - PCA Explained Variance: 0.126
Layer 24 - PCA Explained Variance: 0.112
Layer 25 - PCA Explained Variance: 0.106
Layer 26 - PCA Explained Variance: 0.105
Layer 27 - PCA Explained Variance: 0.094
Layer 28 - PCA Explained Variance: 0.082
Layer 29 - PCA Explained Variance: 0.078
Layer 30 - PCA Explained Variance: 0.077
Layer 31 - PCA Explained Variance: 0.076
Layer 32 - PCA Explained Variance: 0.078
Layer 33 - PCA Explained Variance: 0.078
Layer 34 - PCA Explained Variance: 0.086
Layer 35 - PCA Explained Variance: 0.126
Layer 0 - M²: 0.059, SM: 1.061
Layer 1 - M²: 0.109, SM: 0.171
Layer 2 - M²: 0.014, SM: 0.972
Layer 3 - M²: 0.066, SM: 1.235
Layer 4 - M²: 0.066, SM: 1.119
Layer 5 - M²: -0.071, SM: 1.088
Layer 6 - M²: -0.074, SM: 1.064
Layer 7 - M²: -0.087, SM: 1.088
Layer 8 - M²: -0.089, SM: 1.034
Layer 9 - M²: -0.100, SM: 1.091
Layer 10 - M²: -0.113, SM: 1.089
Layer 11 - M²: 0.155, SM: 1.113
Layer 12 - M²: -0.161, SM: 1.133
Layer 13 - M²: 0.211, SM: 1.194
Layer 14 - M²: 0.575, SM: 0.322
Layer 15 - M²: 0.766, SM: 0.419
Layer 16 - M²: 0.848, SM: 0.475
Layer 17 - M²: 0.861, SM: 0.433
Layer 18 - M²: 0.868, SM: 0.366
Layer 19 - M²: 0.849, SM: 0.311
Layer 20 - M²: -0.835, SM: 0.289
Layer 21 - M²: 0.815, SM: 0.236
Layer 22 - M²: -0.780, SM: 0.081
Layer 23 - M²: -0.743, SM: 0.153
Layer 24 - M²: -0.698, SM: 0.263
Layer 25 - M²: -0.662, SM: 0.341
Layer 26 - M²: -0.619, SM: 0.454
Layer 27 - M²: -0.584, SM: 0.519
Layer 28 - M²: -0.553, SM: 0.597
Layer 29 - M²: -0.503, SM: 0.713
Layer 30 - M²: -0.488, SM: 0.758
Layer 31 - M²: 0.448, SM: 0.770
Layer 32 - M²: 0.469, SM: 0.675
Layer 33 - M²: 0.436, SM: 0.805
Layer 34 - M²: 0.239, SM: 0.528
Layer 35 - M²: 0.017, SM: 0.421
