The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 0.446
Layer 1 - PCA Explained Variance: 0.149
Layer 2 - PCA Explained Variance: 0.142
Layer 3 - PCA Explained Variance: 0.182
Layer 4 - PCA Explained Variance: 0.206
Layer 5 - PCA Explained Variance: 0.210
Layer 6 - PCA Explained Variance: 0.195
Layer 7 - PCA Explained Variance: 0.175
Layer 8 - PCA Explained Variance: 0.170
Layer 9 - PCA Explained Variance: 0.168
Layer 10 - PCA Explained Variance: 0.156
Layer 11 - PCA Explained Variance: 0.150
Layer 12 - PCA Explained Variance: 0.138
Layer 13 - PCA Explained Variance: 0.143
Layer 14 - PCA Explained Variance: 0.155
Layer 15 - PCA Explained Variance: 0.153
Layer 16 - PCA Explained Variance: 0.154
Layer 17 - PCA Explained Variance: 0.168
Layer 18 - PCA Explained Variance: 0.168
Layer 19 - PCA Explained Variance: 0.150
Layer 20 - PCA Explained Variance: 0.144
Layer 21 - PCA Explained Variance: 0.130
Layer 22 - PCA Explained Variance: 0.121
Layer 23 - PCA Explained Variance: 0.103
Layer 24 - PCA Explained Variance: 0.090
Layer 25 - PCA Explained Variance: 0.087
Layer 26 - PCA Explained Variance: 0.083
Layer 27 - PCA Explained Variance: 0.076
Layer 28 - PCA Explained Variance: 0.066
Layer 29 - PCA Explained Variance: 0.064
Layer 30 - PCA Explained Variance: 0.062
Layer 31 - PCA Explained Variance: 0.062
Layer 32 - PCA Explained Variance: 0.061
Layer 33 - PCA Explained Variance: 0.067
Layer 34 - PCA Explained Variance: 0.068
Layer 35 - PCA Explained Variance: 0.074
Layer 0 - M²: 0.429, SM: 0.586
Layer 1 - M²: -0.147, SM: 1.011
Layer 2 - M²: 0.222, SM: 1.030
Layer 3 - M²: 0.262, SM: 1.428
Layer 4 - M²: -0.308, SM: 2.907
Layer 5 - M²: -0.352, SM: 1.594
Layer 6 - M²: 0.359, SM: 1.109
Layer 7 - M²: -0.397, SM: 0.803
Layer 8 - M²: -0.426, SM: 0.628
Layer 9 - M²: 0.484, SM: 0.593
Layer 10 - M²: 0.546, SM: 0.588
Layer 11 - M²: 0.605, SM: 0.637
Layer 12 - M²: 0.711, SM: 0.599
Layer 13 - M²: 0.744, SM: 0.592
Layer 14 - M²: 0.832, SM: 0.567
Layer 15 - M²: -0.880, SM: 0.563
Layer 16 - M²: -0.898, SM: 0.572
Layer 17 - M²: -0.910, SM: 0.572
Layer 18 - M²: -0.907, SM: 0.541
Layer 19 - M²: -0.916, SM: 0.546
Layer 20 - M²: -0.915, SM: 0.541
Layer 21 - M²: -0.908, SM: 0.514
Layer 22 - M²: -0.893, SM: 0.512
Layer 23 - M²: -0.884, SM: 0.489
Layer 24 - M²: 0.842, SM: 0.456
Layer 25 - M²: -0.813, SM: 0.460
Layer 26 - M²: -0.816, SM: 0.429
Layer 27 - M²: -0.768, SM: 0.448
Layer 28 - M²: -0.762, SM: 0.456
Layer 29 - M²: -0.497, SM: 0.560
Layer 30 - M²: -0.607, SM: 0.512
Layer 31 - M²: -0.495, SM: 0.548
Layer 32 - M²: -0.589, SM: 0.535
Layer 33 - M²: -0.432, SM: 0.573
Layer 34 - M²: -0.421, SM: 0.558
Layer 35 - M²: -0.150, SM: 0.435
