The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.29it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.29it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.31it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.79it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.57it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.477
Layer 2 - PCA Explained Variance: 0.307
Layer 3 - PCA Explained Variance: 0.337
Layer 4 - PCA Explained Variance: 0.349
Layer 5 - PCA Explained Variance: 0.294
Layer 6 - PCA Explained Variance: 0.317
Layer 7 - PCA Explained Variance: 0.280
Layer 8 - PCA Explained Variance: 0.242
Layer 9 - PCA Explained Variance: 0.239
Layer 10 - PCA Explained Variance: 0.234
Layer 11 - PCA Explained Variance: 0.224
Layer 12 - PCA Explained Variance: 0.208
Layer 13 - PCA Explained Variance: 0.208
Layer 14 - PCA Explained Variance: 0.179
Layer 15 - PCA Explained Variance: 0.196
Layer 16 - PCA Explained Variance: 0.175
Layer 17 - PCA Explained Variance: 0.173
Layer 18 - PCA Explained Variance: 0.171
Layer 19 - PCA Explained Variance: 0.153
Layer 20 - PCA Explained Variance: 0.158
Layer 21 - PCA Explained Variance: 0.149
Layer 22 - PCA Explained Variance: 0.143
Layer 23 - PCA Explained Variance: 0.136
Layer 24 - PCA Explained Variance: 0.140
Layer 25 - PCA Explained Variance: 0.148
Layer 26 - PCA Explained Variance: 0.141
Layer 27 - PCA Explained Variance: 0.144
Layer 28 - PCA Explained Variance: 0.158
Layer 29 - PCA Explained Variance: 0.149
Layer 30 - PCA Explained Variance: 0.136
Layer 31 - PCA Explained Variance: 0.138
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.443, SM: 1.110
Layer 2 - M²: 0.881, SM: 1.144
Layer 3 - M²: 0.895, SM: 0.893
Layer 4 - M²: -0.940, SM: 1.140
Layer 5 - M²: 0.945, SM: 0.960
Layer 6 - M²: -0.931, SM: 1.518
Layer 7 - M²: 0.925, SM: 1.354
Layer 8 - M²: 0.937, SM: 0.978
Layer 9 - M²: 0.926, SM: 1.154
Layer 10 - M²: -0.926, SM: 1.327
Layer 11 - M²: -0.928, SM: 1.362
Layer 12 - M²: -0.923, SM: 1.399
Layer 13 - M²: -0.906, SM: 1.619
Layer 14 - M²: 0.909, SM: 1.447
Layer 15 - M²: 0.933, SM: 1.157
Layer 16 - M²: 0.922, SM: 1.260
Layer 17 - M²: 0.942, SM: 0.963
Layer 18 - M²: 0.928, SM: 0.891
Layer 19 - M²: 0.905, SM: 0.647
Layer 20 - M²: -0.896, SM: 0.643
Layer 21 - M²: -0.879, SM: 0.607
Layer 22 - M²: 0.879, SM: 0.609
Layer 23 - M²: -0.853, SM: 0.630
Layer 24 - M²: -0.841, SM: 0.746
Layer 25 - M²: -0.825, SM: 1.080
Layer 26 - M²: -0.820, SM: 1.039
Layer 27 - M²: -0.812, SM: 1.023
Layer 28 - M²: 0.781, SM: 1.368
Layer 29 - M²: 0.770, SM: 1.391
Layer 30 - M²: -0.777, SM: 1.496
Layer 31 - M²: -0.772, SM: 1.512
