The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.31it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.30it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.32it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.80it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.58it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.200
Layer 2 - PCA Explained Variance: 0.148
Layer 3 - PCA Explained Variance: 0.121
Layer 4 - PCA Explained Variance: 0.105
Layer 5 - PCA Explained Variance: 0.105
Layer 6 - PCA Explained Variance: 0.110
Layer 7 - PCA Explained Variance: 0.112
Layer 8 - PCA Explained Variance: 0.114
Layer 9 - PCA Explained Variance: 0.112
Layer 10 - PCA Explained Variance: 0.119
Layer 11 - PCA Explained Variance: 0.109
Layer 12 - PCA Explained Variance: 0.107
Layer 13 - PCA Explained Variance: 0.108
Layer 14 - PCA Explained Variance: 0.106
Layer 15 - PCA Explained Variance: 0.113
Layer 16 - PCA Explained Variance: 0.107
Layer 17 - PCA Explained Variance: 0.109
Layer 18 - PCA Explained Variance: 0.109
Layer 19 - PCA Explained Variance: 0.111
Layer 20 - PCA Explained Variance: 0.109
Layer 21 - PCA Explained Variance: 0.103
Layer 22 - PCA Explained Variance: 0.103
Layer 23 - PCA Explained Variance: 0.102
Layer 24 - PCA Explained Variance: 0.108
Layer 25 - PCA Explained Variance: 0.100
Layer 26 - PCA Explained Variance: 0.095
Layer 27 - PCA Explained Variance: 0.095
Layer 28 - PCA Explained Variance: 0.085
Layer 29 - PCA Explained Variance: 0.085
Layer 30 - PCA Explained Variance: 0.084
Layer 31 - PCA Explained Variance: 0.084
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.548, SM: 0.567
Layer 2 - M²: 0.855, SM: 0.346
Layer 3 - M²: 0.892, SM: 0.383
Layer 4 - M²: 0.902, SM: 0.378
Layer 5 - M²: 0.901, SM: 0.380
Layer 6 - M²: 0.895, SM: 0.411
Layer 7 - M²: -0.872, SM: 0.416
Layer 8 - M²: -0.880, SM: 0.451
Layer 9 - M²: -0.858, SM: 0.381
Layer 10 - M²: -0.826, SM: 0.399
Layer 11 - M²: -0.831, SM: 0.365
Layer 12 - M²: -0.767, SM: 0.294
Layer 13 - M²: -0.795, SM: 0.322
Layer 14 - M²: -0.576, SM: 0.234
Layer 15 - M²: -0.784, SM: 0.281
Layer 16 - M²: -0.653, SM: 0.179
Layer 17 - M²: -0.601, SM: 0.250
Layer 18 - M²: 0.583, SM: 0.235
Layer 19 - M²: 0.622, SM: 0.121
Layer 20 - M²: -0.546, SM: 0.291
Layer 21 - M²: -0.539, SM: 0.303
Layer 22 - M²: -0.550, SM: 0.273
Layer 23 - M²: -0.511, SM: 0.343
Layer 24 - M²: -0.472, SM: 0.402
Layer 25 - M²: -0.472, SM: 0.386
Layer 26 - M²: -0.448, SM: 0.438
Layer 27 - M²: -0.451, SM: 0.386
Layer 28 - M²: -0.414, SM: 0.448
Layer 29 - M²: -0.484, SM: 0.260
Layer 30 - M²: -0.435, SM: 0.428
Layer 31 - M²: -0.312, SM: 0.709
