The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:01<00:01,  1.46s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.01s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.08s/it]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.320
Layer 2 - PCA Explained Variance: 0.409
Layer 3 - PCA Explained Variance: 0.457
Layer 4 - PCA Explained Variance: 0.399
Layer 5 - PCA Explained Variance: 0.372
Layer 6 - PCA Explained Variance: 0.304
Layer 7 - PCA Explained Variance: 0.257
Layer 8 - PCA Explained Variance: 0.253
Layer 9 - PCA Explained Variance: 0.246
Layer 10 - PCA Explained Variance: 0.251
Layer 11 - PCA Explained Variance: 0.249
Layer 12 - PCA Explained Variance: 0.222
Layer 13 - PCA Explained Variance: 0.213
Layer 14 - PCA Explained Variance: 0.225
Layer 15 - PCA Explained Variance: 0.203
Layer 16 - PCA Explained Variance: 0.185
Layer 17 - PCA Explained Variance: 0.176
Layer 18 - PCA Explained Variance: 0.174
Layer 19 - PCA Explained Variance: 0.158
Layer 20 - PCA Explained Variance: 0.155
Layer 21 - PCA Explained Variance: 0.143
Layer 22 - PCA Explained Variance: 0.132
Layer 23 - PCA Explained Variance: 0.131
Layer 24 - PCA Explained Variance: 0.128
Layer 25 - PCA Explained Variance: 0.128
Layer 26 - PCA Explained Variance: 0.127
Layer 27 - PCA Explained Variance: 0.120
Layer 28 - PCA Explained Variance: 0.151
Layer 29 - PCA Explained Variance: 0.157
Layer 30 - PCA Explained Variance: 0.158
Layer 31 - PCA Explained Variance: 0.151
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.937, SM: 0.710
Layer 2 - M²: 0.957, SM: 0.881
Layer 3 - M²: 0.954, SM: 0.948
Layer 4 - M²: 0.958, SM: 0.651
Layer 5 - M²: -0.972, SM: 0.799
Layer 6 - M²: 0.969, SM: 0.783
Layer 7 - M²: -0.952, SM: 0.627
Layer 8 - M²: -0.804, SM: 0.088
Layer 9 - M²: -0.731, SM: 0.340
Layer 10 - M²: -0.628, SM: 0.492
Layer 11 - M²: -0.612, SM: 0.454
Layer 12 - M²: -0.705, SM: 0.323
Layer 13 - M²: -0.641, SM: 0.346
Layer 14 - M²: 0.675, SM: 0.272
Layer 15 - M²: 0.849, SM: 0.180
Layer 16 - M²: 0.911, SM: 0.400
Layer 17 - M²: -0.875, SM: 0.369
Layer 18 - M²: 0.825, SM: 0.304
Layer 19 - M²: 0.836, SM: 0.358
Layer 20 - M²: 0.820, SM: 0.315
Layer 21 - M²: 0.800, SM: 0.300
Layer 22 - M²: 0.768, SM: 0.220
Layer 23 - M²: 0.779, SM: 0.327
Layer 24 - M²: 0.749, SM: 0.177
Layer 25 - M²: 0.760, SM: 0.083
Layer 26 - M²: -0.718, SM: 0.254
Layer 27 - M²: 0.560, SM: 0.563
Layer 28 - M²: -0.231, SM: 1.489
Layer 29 - M²: -0.074, SM: 3.139
Layer 30 - M²: 0.033, SM: 2.371
Layer 31 - M²: -0.004, SM: 2.380
