The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.099
Layer 2 - PCA Explained Variance: 0.071
Layer 3 - PCA Explained Variance: 0.076
Layer 4 - PCA Explained Variance: 0.081
Layer 5 - PCA Explained Variance: 0.103
Layer 6 - PCA Explained Variance: 0.117
Layer 7 - PCA Explained Variance: 0.120
Layer 8 - PCA Explained Variance: 0.135
Layer 9 - PCA Explained Variance: 0.144
Layer 10 - PCA Explained Variance: 0.142
Layer 11 - PCA Explained Variance: 0.156
Layer 12 - PCA Explained Variance: 0.146
Layer 13 - PCA Explained Variance: 0.133
Layer 14 - PCA Explained Variance: 0.097
Layer 15 - PCA Explained Variance: 0.101
Layer 16 - PCA Explained Variance: 0.094
Layer 17 - PCA Explained Variance: 0.079
Layer 18 - PCA Explained Variance: 0.070
Layer 19 - PCA Explained Variance: 0.067
Layer 20 - PCA Explained Variance: 0.068
Layer 21 - PCA Explained Variance: 0.071
Layer 22 - PCA Explained Variance: 0.076
Layer 23 - PCA Explained Variance: 0.085
Layer 24 - PCA Explained Variance: 0.086
Layer 25 - PCA Explained Variance: 0.090
Layer 26 - PCA Explained Variance: 0.091
Layer 27 - PCA Explained Variance: 0.087
Layer 28 - PCA Explained Variance: 0.087
Layer 29 - PCA Explained Variance: 0.085
Layer 30 - PCA Explained Variance: 0.082
Layer 31 - PCA Explained Variance: 0.071
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.250, SM: 1.113
Layer 2 - M²: 0.625, SM: 0.861
Layer 3 - M²: 0.922, SM: 0.609
Layer 4 - M²: 0.920, SM: 0.559
Layer 5 - M²: 0.914, SM: 0.525
Layer 6 - M²: 0.902, SM: 0.470
Layer 7 - M²: 0.899, SM: 0.499
Layer 8 - M²: 0.870, SM: 0.466
Layer 9 - M²: 0.864, SM: 0.483
Layer 10 - M²: 0.833, SM: 0.476
Layer 11 - M²: 0.841, SM: 0.491
Layer 12 - M²: 0.836, SM: 0.501
Layer 13 - M²: 0.816, SM: 0.478
Layer 14 - M²: 0.776, SM: 0.468
Layer 15 - M²: 0.786, SM: 0.449
Layer 16 - M²: 0.766, SM: 0.437
Layer 17 - M²: 0.731, SM: 0.416
Layer 18 - M²: 0.657, SM: 0.371
Layer 19 - M²: 0.621, SM: 0.362
Layer 20 - M²: 0.566, SM: 0.326
Layer 21 - M²: 0.461, SM: 0.207
Layer 22 - M²: -0.463, SM: 0.252
Layer 23 - M²: -0.415, SM: 0.313
Layer 24 - M²: -0.420, SM: 0.263
Layer 25 - M²: -0.400, SM: 0.262
Layer 26 - M²: -0.398, SM: 0.252
Layer 27 - M²: -0.402, SM: 0.217
Layer 28 - M²: -0.385, SM: 0.182
Layer 29 - M²: -0.302, SM: 0.124
Layer 30 - M²: -0.287, SM: 0.151
Layer 31 - M²: 0.144, SM: 0.388
