The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:01<00:01,  1.49s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.03s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.10s/it]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.140
Layer 2 - PCA Explained Variance: 0.163
Layer 3 - PCA Explained Variance: 0.178
Layer 4 - PCA Explained Variance: 0.167
Layer 5 - PCA Explained Variance: 0.179
Layer 6 - PCA Explained Variance: 0.193
Layer 7 - PCA Explained Variance: 0.189
Layer 8 - PCA Explained Variance: 0.172
Layer 9 - PCA Explained Variance: 0.171
Layer 10 - PCA Explained Variance: 0.189
Layer 11 - PCA Explained Variance: 0.189
Layer 12 - PCA Explained Variance: 0.168
Layer 13 - PCA Explained Variance: 0.171
Layer 14 - PCA Explained Variance: 0.207
Layer 15 - PCA Explained Variance: 0.171
Layer 16 - PCA Explained Variance: 0.167
Layer 17 - PCA Explained Variance: 0.165
Layer 18 - PCA Explained Variance: 0.162
Layer 19 - PCA Explained Variance: 0.148
Layer 20 - PCA Explained Variance: 0.126
Layer 21 - PCA Explained Variance: 0.104
Layer 22 - PCA Explained Variance: 0.098
Layer 23 - PCA Explained Variance: 0.092
Layer 24 - PCA Explained Variance: 0.089
Layer 25 - PCA Explained Variance: 0.085
Layer 26 - PCA Explained Variance: 0.084
Layer 27 - PCA Explained Variance: 0.082
Layer 28 - PCA Explained Variance: 0.090
Layer 29 - PCA Explained Variance: 0.086
Layer 30 - PCA Explained Variance: 0.086
Layer 31 - PCA Explained Variance: 0.086
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.679, SM: 1.320
Layer 2 - M²: -0.921, SM: 0.493
Layer 3 - M²: -0.922, SM: 0.515
Layer 4 - M²: -0.889, SM: 0.331
Layer 5 - M²: -0.890, SM: 0.391
Layer 6 - M²: -0.894, SM: 0.417
Layer 7 - M²: -0.881, SM: 0.408
Layer 8 - M²: -0.888, SM: 0.430
Layer 9 - M²: -0.876, SM: 0.443
Layer 10 - M²: -0.861, SM: 0.506
Layer 11 - M²: -0.850, SM: 0.486
Layer 12 - M²: -0.876, SM: 0.470
Layer 13 - M²: -0.879, SM: 0.493
Layer 14 - M²: -0.885, SM: 0.561
Layer 15 - M²: -0.876, SM: 0.554
Layer 16 - M²: -0.894, SM: 0.526
Layer 17 - M²: -0.897, SM: 0.487
Layer 18 - M²: -0.907, SM: 0.461
Layer 19 - M²: -0.908, SM: 0.434
Layer 20 - M²: -0.879, SM: 0.433
Layer 21 - M²: -0.852, SM: 0.444
Layer 22 - M²: -0.795, SM: 0.458
Layer 23 - M²: -0.766, SM: 0.438
Layer 24 - M²: -0.745, SM: 0.437
Layer 25 - M²: -0.752, SM: 0.465
Layer 26 - M²: -0.728, SM: 0.461
Layer 27 - M²: -0.649, SM: 0.459
Layer 28 - M²: -0.621, SM: 0.501
Layer 29 - M²: -0.593, SM: 0.528
Layer 30 - M²: -0.567, SM: 0.555
Layer 31 - M²: 0.518, SM: 0.599
