The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.146
Layer 2 - PCA Explained Variance: 0.161
Layer 3 - PCA Explained Variance: 0.208
Layer 4 - PCA Explained Variance: 0.283
Layer 5 - PCA Explained Variance: 0.282
Layer 6 - PCA Explained Variance: 0.305
Layer 7 - PCA Explained Variance: 0.307
Layer 8 - PCA Explained Variance: 0.337
Layer 9 - PCA Explained Variance: 0.323
Layer 10 - PCA Explained Variance: 0.303
Layer 11 - PCA Explained Variance: 0.288
Layer 12 - PCA Explained Variance: 0.241
Layer 13 - PCA Explained Variance: 0.217
Layer 14 - PCA Explained Variance: 0.183
Layer 15 - PCA Explained Variance: 0.176
Layer 16 - PCA Explained Variance: 0.170
Layer 17 - PCA Explained Variance: 0.167
Layer 18 - PCA Explained Variance: 0.162
Layer 19 - PCA Explained Variance: 0.167
Layer 20 - PCA Explained Variance: 0.171
Layer 21 - PCA Explained Variance: 0.178
Layer 22 - PCA Explained Variance: 0.176
Layer 23 - PCA Explained Variance: 0.176
Layer 24 - PCA Explained Variance: 0.177
Layer 25 - PCA Explained Variance: 0.178
Layer 26 - PCA Explained Variance: 0.179
Layer 27 - PCA Explained Variance: 0.178
Layer 28 - PCA Explained Variance: 0.176
Layer 29 - PCA Explained Variance: 0.174
Layer 30 - PCA Explained Variance: 0.171
Layer 31 - PCA Explained Variance: 0.161
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.364, SM: 1.247
Layer 2 - M²: 0.955, SM: 0.967
Layer 3 - M²: 0.959, SM: 0.905
Layer 4 - M²: 0.950, SM: 0.504
Layer 5 - M²: 0.942, SM: 0.537
Layer 6 - M²: 0.925, SM: 0.462
Layer 7 - M²: 0.927, SM: 0.481
Layer 8 - M²: 0.936, SM: 0.481
Layer 9 - M²: 0.945, SM: 0.491
Layer 10 - M²: 0.942, SM: 0.506
Layer 11 - M²: 0.944, SM: 0.489
Layer 12 - M²: 0.946, SM: 0.491
Layer 13 - M²: 0.934, SM: 0.451
Layer 14 - M²: 0.868, SM: 0.446
Layer 15 - M²: 0.859, SM: 0.448
Layer 16 - M²: 0.847, SM: 0.507
Layer 17 - M²: 0.837, SM: 0.606
Layer 18 - M²: 0.828, SM: 0.693
Layer 19 - M²: 0.792, SM: 0.667
Layer 20 - M²: 0.798, SM: 0.718
Layer 21 - M²: 0.796, SM: 0.754
Layer 22 - M²: -0.799, SM: 0.805
Layer 23 - M²: -0.797, SM: 0.843
Layer 24 - M²: -0.779, SM: 0.871
Layer 25 - M²: -0.782, SM: 0.993
Layer 26 - M²: -0.775, SM: 1.121
Layer 27 - M²: -0.778, SM: 1.239
Layer 28 - M²: -0.779, SM: 1.314
Layer 29 - M²: -0.773, SM: 1.388
Layer 30 - M²: -0.770, SM: 1.301
Layer 31 - M²: -0.741, SM: 0.629
