The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.22it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.22it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.24it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.68it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.48it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.196
Layer 2 - PCA Explained Variance: 0.152
Layer 3 - PCA Explained Variance: 0.122
Layer 4 - PCA Explained Variance: 0.105
Layer 5 - PCA Explained Variance: 0.102
Layer 6 - PCA Explained Variance: 0.103
Layer 7 - PCA Explained Variance: 0.110
Layer 8 - PCA Explained Variance: 0.112
Layer 9 - PCA Explained Variance: 0.117
Layer 10 - PCA Explained Variance: 0.119
Layer 11 - PCA Explained Variance: 0.120
Layer 12 - PCA Explained Variance: 0.115
Layer 13 - PCA Explained Variance: 0.119
Layer 14 - PCA Explained Variance: 0.135
Layer 15 - PCA Explained Variance: 0.138
Layer 16 - PCA Explained Variance: 0.124
Layer 17 - PCA Explained Variance: 0.124
Layer 18 - PCA Explained Variance: 0.123
Layer 19 - PCA Explained Variance: 0.117
Layer 20 - PCA Explained Variance: 0.121
Layer 21 - PCA Explained Variance: 0.111
Layer 22 - PCA Explained Variance: 0.110
Layer 23 - PCA Explained Variance: 0.109
Layer 24 - PCA Explained Variance: 0.112
Layer 25 - PCA Explained Variance: 0.105
Layer 26 - PCA Explained Variance: 0.103
Layer 27 - PCA Explained Variance: 0.102
Layer 28 - PCA Explained Variance: 0.091
Layer 29 - PCA Explained Variance: 0.092
Layer 30 - PCA Explained Variance: 0.091
Layer 31 - PCA Explained Variance: 0.093
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.489, SM: 0.342
Layer 2 - M²: 0.763, SM: 0.319
Layer 3 - M²: 0.644, SM: 0.141
Layer 4 - M²: 0.812, SM: 0.336
Layer 5 - M²: 0.867, SM: 0.420
Layer 6 - M²: 0.820, SM: 0.396
Layer 7 - M²: -0.766, SM: 0.379
Layer 8 - M²: -0.780, SM: 0.384
Layer 9 - M²: -0.739, SM: 0.297
Layer 10 - M²: -0.736, SM: 0.272
Layer 11 - M²: -0.715, SM: 0.323
Layer 12 - M²: -0.648, SM: 0.251
Layer 13 - M²: -0.711, SM: 0.326
Layer 14 - M²: -0.603, SM: 0.140
Layer 15 - M²: -0.660, SM: 0.156
Layer 16 - M²: -0.611, SM: 0.064
Layer 17 - M²: -0.614, SM: 0.214
Layer 18 - M²: 0.593, SM: 0.332
Layer 19 - M²: 0.601, SM: 0.387
Layer 20 - M²: -0.562, SM: 0.441
Layer 21 - M²: -0.551, SM: 0.424
Layer 22 - M²: -0.575, SM: 0.391
Layer 23 - M²: -0.565, SM: 0.388
Layer 24 - M²: -0.541, SM: 0.368
Layer 25 - M²: -0.539, SM: 0.359
Layer 26 - M²: -0.538, SM: 0.338
Layer 27 - M²: -0.540, SM: 0.339
Layer 28 - M²: -0.534, SM: 0.343
Layer 29 - M²: -0.539, SM: 0.336
Layer 30 - M²: -0.522, SM: 0.330
Layer 31 - M²: -0.518, SM: 0.432
