The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 0.474
Layer 1 - PCA Explained Variance: 0.106
Layer 2 - PCA Explained Variance: 0.106
Layer 3 - PCA Explained Variance: 0.143
Layer 4 - PCA Explained Variance: 0.177
Layer 5 - PCA Explained Variance: 0.188
Layer 6 - PCA Explained Variance: 0.184
Layer 7 - PCA Explained Variance: 0.168
Layer 8 - PCA Explained Variance: 0.168
Layer 9 - PCA Explained Variance: 0.165
Layer 10 - PCA Explained Variance: 0.154
Layer 11 - PCA Explained Variance: 0.147
Layer 12 - PCA Explained Variance: 0.135
Layer 13 - PCA Explained Variance: 0.134
Layer 14 - PCA Explained Variance: 0.137
Layer 15 - PCA Explained Variance: 0.135
Layer 16 - PCA Explained Variance: 0.139
Layer 17 - PCA Explained Variance: 0.151
Layer 18 - PCA Explained Variance: 0.152
Layer 19 - PCA Explained Variance: 0.140
Layer 20 - PCA Explained Variance: 0.134
Layer 21 - PCA Explained Variance: 0.122
Layer 22 - PCA Explained Variance: 0.115
Layer 23 - PCA Explained Variance: 0.102
Layer 24 - PCA Explained Variance: 0.092
Layer 25 - PCA Explained Variance: 0.089
Layer 26 - PCA Explained Variance: 0.088
Layer 27 - PCA Explained Variance: 0.080
Layer 28 - PCA Explained Variance: 0.072
Layer 29 - PCA Explained Variance: 0.070
Layer 30 - PCA Explained Variance: 0.069
Layer 31 - PCA Explained Variance: 0.067
Layer 32 - PCA Explained Variance: 0.068
Layer 33 - PCA Explained Variance: 0.067
Layer 34 - PCA Explained Variance: 0.065
Layer 35 - PCA Explained Variance: 0.091
Layer 0 - M²: 0.018, SM: 0.868
Layer 1 - M²: -0.155, SM: 3.317
Layer 2 - M²: -0.136, SM: 1.467
Layer 3 - M²: 0.098, SM: 0.919
Layer 4 - M²: -0.092, SM: 1.028
Layer 5 - M²: -0.108, SM: 0.989
Layer 6 - M²: -0.120, SM: 0.887
Layer 7 - M²: -0.167, SM: 0.880
Layer 8 - M²: -0.182, SM: 0.946
Layer 9 - M²: -0.216, SM: 0.895
Layer 10 - M²: 0.260, SM: 0.871
Layer 11 - M²: 0.321, SM: 0.834
Layer 12 - M²: 0.417, SM: 0.762
Layer 13 - M²: 0.462, SM: 0.753
Layer 14 - M²: 0.733, SM: 0.596
Layer 15 - M²: 0.829, SM: 0.538
Layer 16 - M²: -0.876, SM: 0.493
Layer 17 - M²: -0.891, SM: 0.459
Layer 18 - M²: -0.896, SM: 0.411
Layer 19 - M²: -0.892, SM: 0.421
Layer 20 - M²: -0.879, SM: 0.433
Layer 21 - M²: -0.841, SM: 0.420
Layer 22 - M²: -0.799, SM: 0.433
Layer 23 - M²: -0.734, SM: 0.446
Layer 24 - M²: -0.679, SM: 0.419
Layer 25 - M²: -0.642, SM: 0.428
Layer 26 - M²: -0.587, SM: 0.467
Layer 27 - M²: -0.570, SM: 0.437
Layer 28 - M²: -0.572, SM: 0.385
Layer 29 - M²: -0.551, SM: 0.382
Layer 30 - M²: -0.525, SM: 0.350
Layer 31 - M²: -0.501, SM: 0.285
Layer 32 - M²: 0.478, SM: 0.237
Layer 33 - M²: -0.454, SM: 0.237
Layer 34 - M²: 0.411, SM: 0.280
Layer 35 - M²: -0.034, SM: 1.456
