The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:01<00:01,  1.55s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.08s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.15s/it]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.145
Layer 2 - PCA Explained Variance: 0.163
Layer 3 - PCA Explained Variance: 0.174
Layer 4 - PCA Explained Variance: 0.165
Layer 5 - PCA Explained Variance: 0.173
Layer 6 - PCA Explained Variance: 0.179
Layer 7 - PCA Explained Variance: 0.170
Layer 8 - PCA Explained Variance: 0.156
Layer 9 - PCA Explained Variance: 0.156
Layer 10 - PCA Explained Variance: 0.164
Layer 11 - PCA Explained Variance: 0.162
Layer 12 - PCA Explained Variance: 0.152
Layer 13 - PCA Explained Variance: 0.150
Layer 14 - PCA Explained Variance: 0.179
Layer 15 - PCA Explained Variance: 0.154
Layer 16 - PCA Explained Variance: 0.151
Layer 17 - PCA Explained Variance: 0.147
Layer 18 - PCA Explained Variance: 0.149
Layer 19 - PCA Explained Variance: 0.139
Layer 20 - PCA Explained Variance: 0.122
Layer 21 - PCA Explained Variance: 0.105
Layer 22 - PCA Explained Variance: 0.098
Layer 23 - PCA Explained Variance: 0.095
Layer 24 - PCA Explained Variance: 0.093
Layer 25 - PCA Explained Variance: 0.094
Layer 26 - PCA Explained Variance: 0.097
Layer 27 - PCA Explained Variance: 0.097
Layer 28 - PCA Explained Variance: 0.100
Layer 29 - PCA Explained Variance: 0.096
Layer 30 - PCA Explained Variance: 0.094
Layer 31 - PCA Explained Variance: 0.092
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.745, SM: 2.318
Layer 2 - M²: -0.936, SM: 0.600
Layer 3 - M²: -0.936, SM: 0.637
Layer 4 - M²: -0.907, SM: 0.453
Layer 5 - M²: -0.894, SM: 0.523
Layer 6 - M²: -0.887, SM: 0.517
Layer 7 - M²: -0.881, SM: 0.512
Layer 8 - M²: -0.883, SM: 0.492
Layer 9 - M²: -0.881, SM: 0.520
Layer 10 - M²: -0.870, SM: 0.522
Layer 11 - M²: -0.848, SM: 0.465
Layer 12 - M²: -0.864, SM: 0.503
Layer 13 - M²: -0.859, SM: 0.506
Layer 14 - M²: -0.863, SM: 0.510
Layer 15 - M²: -0.847, SM: 0.505
Layer 16 - M²: -0.845, SM: 0.434
Layer 17 - M²: -0.828, SM: 0.384
Layer 18 - M²: -0.853, SM: 0.387
Layer 19 - M²: -0.827, SM: 0.355
Layer 20 - M²: -0.760, SM: 0.363
Layer 21 - M²: -0.741, SM: 0.367
Layer 22 - M²: -0.663, SM: 0.374
Layer 23 - M²: -0.555, SM: 0.345
Layer 24 - M²: -0.385, SM: 0.278
Layer 25 - M²: -0.247, SM: 0.181
Layer 26 - M²: -0.212, SM: 0.137
Layer 27 - M²: -0.211, SM: 0.220
Layer 28 - M²: -0.233, SM: 0.289
Layer 29 - M²: -0.238, SM: 0.315
Layer 30 - M²: -0.221, SM: 0.288
Layer 31 - M²: -0.180, SM: 0.213
