The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.115
Layer 2 - PCA Explained Variance: 0.203
Layer 3 - PCA Explained Variance: 0.185
Layer 4 - PCA Explained Variance: 0.156
Layer 5 - PCA Explained Variance: 0.150
Layer 6 - PCA Explained Variance: 0.153
Layer 7 - PCA Explained Variance: 0.159
Layer 8 - PCA Explained Variance: 0.171
Layer 9 - PCA Explained Variance: 0.184
Layer 10 - PCA Explained Variance: 0.214
Layer 11 - PCA Explained Variance: 0.230
Layer 12 - PCA Explained Variance: 0.245
Layer 13 - PCA Explained Variance: 0.248
Layer 14 - PCA Explained Variance: 0.269
Layer 15 - PCA Explained Variance: 0.279
Layer 16 - PCA Explained Variance: 0.297
Layer 17 - PCA Explained Variance: 0.306
Layer 18 - PCA Explained Variance: 0.310
Layer 19 - PCA Explained Variance: 0.301
Layer 20 - PCA Explained Variance: 0.290
Layer 21 - PCA Explained Variance: 0.267
Layer 22 - PCA Explained Variance: 0.249
Layer 23 - PCA Explained Variance: 0.237
Layer 24 - PCA Explained Variance: 0.215
Layer 25 - PCA Explained Variance: 0.193
Layer 26 - PCA Explained Variance: 0.186
Layer 27 - PCA Explained Variance: 0.164
Layer 28 - PCA Explained Variance: 0.162
Layer 29 - PCA Explained Variance: 0.158
Layer 30 - PCA Explained Variance: 0.156
Layer 31 - PCA Explained Variance: 0.153
Layer 32 - PCA Explained Variance: 0.146
Layer 33 - PCA Explained Variance: 0.140
Layer 34 - PCA Explained Variance: 0.139
Layer 35 - PCA Explained Variance: 0.132
Layer 0 - M²: -0.748, SM: 4848.628
Layer 1 - M²: -0.099, SM: 0.432
Layer 2 - M²: -0.103, SM: 0.536
Layer 3 - M²: -0.245, SM: 0.353
Layer 4 - M²: -0.340, SM: 0.281
Layer 5 - M²: -0.605, SM: 0.473
Layer 6 - M²: -0.814, SM: 0.574
Layer 7 - M²: 0.848, SM: 0.560
Layer 8 - M²: 0.828, SM: 0.499
Layer 9 - M²: 0.837, SM: 0.511
Layer 10 - M²: 0.867, SM: 0.522
Layer 11 - M²: 0.902, SM: 0.514
Layer 12 - M²: 0.921, SM: 0.492
Layer 13 - M²: 0.930, SM: 0.523
Layer 14 - M²: -0.933, SM: 0.573
Layer 15 - M²: -0.932, SM: 0.539
Layer 16 - M²: -0.939, SM: 0.524
Layer 17 - M²: -0.948, SM: 0.544
Layer 18 - M²: 0.946, SM: 0.594
Layer 19 - M²: 0.948, SM: 0.588
Layer 20 - M²: 0.947, SM: 0.571
Layer 21 - M²: 0.937, SM: 0.591
Layer 22 - M²: -0.930, SM: 0.599
Layer 23 - M²: -0.920, SM: 0.549
Layer 24 - M²: -0.903, SM: 0.520
Layer 25 - M²: -0.881, SM: 0.550
Layer 26 - M²: -0.869, SM: 0.511
Layer 27 - M²: -0.848, SM: 0.422
Layer 28 - M²: -0.844, SM: 0.486
Layer 29 - M²: -0.831, SM: 0.591
Layer 30 - M²: -0.830, SM: 0.640
Layer 31 - M²: -0.817, SM: 0.637
Layer 32 - M²: -0.791, SM: 0.563
Layer 33 - M²: -0.765, SM: 0.079
Layer 34 - M²: -0.767, SM: 0.123
Layer 35 - M²: -0.764, SM: 0.637
