The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.120
Layer 2 - PCA Explained Variance: 0.180
Layer 3 - PCA Explained Variance: 0.169
Layer 4 - PCA Explained Variance: 0.153
Layer 5 - PCA Explained Variance: 0.149
Layer 6 - PCA Explained Variance: 0.152
Layer 7 - PCA Explained Variance: 0.160
Layer 8 - PCA Explained Variance: 0.174
Layer 9 - PCA Explained Variance: 0.183
Layer 10 - PCA Explained Variance: 0.212
Layer 11 - PCA Explained Variance: 0.227
Layer 12 - PCA Explained Variance: 0.246
Layer 13 - PCA Explained Variance: 0.249
Layer 14 - PCA Explained Variance: 0.267
Layer 15 - PCA Explained Variance: 0.275
Layer 16 - PCA Explained Variance: 0.294
Layer 17 - PCA Explained Variance: 0.308
Layer 18 - PCA Explained Variance: 0.318
Layer 19 - PCA Explained Variance: 0.308
Layer 20 - PCA Explained Variance: 0.297
Layer 21 - PCA Explained Variance: 0.277
Layer 22 - PCA Explained Variance: 0.257
Layer 23 - PCA Explained Variance: 0.242
Layer 24 - PCA Explained Variance: 0.217
Layer 25 - PCA Explained Variance: 0.194
Layer 26 - PCA Explained Variance: 0.187
Layer 27 - PCA Explained Variance: 0.166
Layer 28 - PCA Explained Variance: 0.163
Layer 29 - PCA Explained Variance: 0.160
Layer 30 - PCA Explained Variance: 0.155
Layer 31 - PCA Explained Variance: 0.150
Layer 32 - PCA Explained Variance: 0.143
Layer 33 - PCA Explained Variance: 0.135
Layer 34 - PCA Explained Variance: 0.136
Layer 35 - PCA Explained Variance: 0.132
Layer 0 - M²: -0.792, SM: 5828.582
Layer 1 - M²: -0.629, SM: 0.847
Layer 2 - M²: -0.038, SM: 0.408
Layer 3 - M²: -0.212, SM: 0.724
Layer 4 - M²: -0.316, SM: 0.793
Layer 5 - M²: -0.598, SM: 0.738
Layer 6 - M²: -0.731, SM: 0.719
Layer 7 - M²: 0.673, SM: 0.657
Layer 8 - M²: 0.753, SM: 0.565
Layer 9 - M²: 0.764, SM: 0.560
Layer 10 - M²: 0.886, SM: 0.515
Layer 11 - M²: 0.908, SM: 0.495
Layer 12 - M²: 0.924, SM: 0.461
Layer 13 - M²: 0.932, SM: 0.483
Layer 14 - M²: -0.926, SM: 0.554
Layer 15 - M²: -0.925, SM: 0.524
Layer 16 - M²: -0.931, SM: 0.509
Layer 17 - M²: -0.943, SM: 0.535
Layer 18 - M²: -0.948, SM: 0.556
Layer 19 - M²: -0.946, SM: 0.537
Layer 20 - M²: 0.937, SM: 0.508
Layer 21 - M²: 0.929, SM: 0.500
Layer 22 - M²: 0.915, SM: 0.516
Layer 23 - M²: -0.898, SM: 0.474
Layer 24 - M²: 0.872, SM: 0.446
Layer 25 - M²: 0.837, SM: 0.457
Layer 26 - M²: 0.837, SM: 0.459
Layer 27 - M²: -0.805, SM: 0.399
Layer 28 - M²: -0.778, SM: 0.418
Layer 29 - M²: -0.764, SM: 0.456
Layer 30 - M²: -0.759, SM: 0.486
Layer 31 - M²: -0.751, SM: 0.506
Layer 32 - M²: -0.721, SM: 0.470
Layer 33 - M²: -0.715, SM: 0.361
Layer 34 - M²: -0.718, SM: 0.305
Layer 35 - M²: -0.729, SM: 0.595
