The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.104
Layer 2 - PCA Explained Variance: 0.181
Layer 3 - PCA Explained Variance: 0.151
Layer 4 - PCA Explained Variance: 0.136
Layer 5 - PCA Explained Variance: 0.141
Layer 6 - PCA Explained Variance: 0.152
Layer 7 - PCA Explained Variance: 0.167
Layer 8 - PCA Explained Variance: 0.186
Layer 9 - PCA Explained Variance: 0.195
Layer 10 - PCA Explained Variance: 0.224
Layer 11 - PCA Explained Variance: 0.239
Layer 12 - PCA Explained Variance: 0.256
Layer 13 - PCA Explained Variance: 0.256
Layer 14 - PCA Explained Variance: 0.277
Layer 15 - PCA Explained Variance: 0.289
Layer 16 - PCA Explained Variance: 0.308
Layer 17 - PCA Explained Variance: 0.316
Layer 18 - PCA Explained Variance: 0.322
Layer 19 - PCA Explained Variance: 0.315
Layer 20 - PCA Explained Variance: 0.304
Layer 21 - PCA Explained Variance: 0.278
Layer 22 - PCA Explained Variance: 0.261
Layer 23 - PCA Explained Variance: 0.249
Layer 24 - PCA Explained Variance: 0.225
Layer 25 - PCA Explained Variance: 0.201
Layer 26 - PCA Explained Variance: 0.193
Layer 27 - PCA Explained Variance: 0.173
Layer 28 - PCA Explained Variance: 0.167
Layer 29 - PCA Explained Variance: 0.163
Layer 30 - PCA Explained Variance: 0.158
Layer 31 - PCA Explained Variance: 0.154
Layer 32 - PCA Explained Variance: 0.147
Layer 33 - PCA Explained Variance: 0.142
Layer 34 - PCA Explained Variance: 0.142
Layer 35 - PCA Explained Variance: 0.137
Layer 0 - M²: -0.782, SM: 4940.990
Layer 1 - M²: -0.157, SM: 1.051
Layer 2 - M²: 0.117, SM: 0.959
Layer 3 - M²: -0.110, SM: 0.721
Layer 4 - M²: -0.062, SM: 0.708
Layer 5 - M²: -0.560, SM: 0.297
Layer 6 - M²: -0.790, SM: 0.526
Layer 7 - M²: 0.803, SM: 0.510
Layer 8 - M²: -0.812, SM: 0.445
Layer 9 - M²: -0.809, SM: 0.425
Layer 10 - M²: 0.851, SM: 0.435
Layer 11 - M²: 0.878, SM: 0.434
Layer 12 - M²: 0.906, SM: 0.433
Layer 13 - M²: -0.914, SM: 0.437
Layer 14 - M²: -0.909, SM: 0.505
Layer 15 - M²: -0.908, SM: 0.475
Layer 16 - M²: 0.919, SM: 0.477
Layer 17 - M²: -0.934, SM: 0.506
Layer 18 - M²: 0.943, SM: 0.525
Layer 19 - M²: 0.940, SM: 0.507
Layer 20 - M²: 0.937, SM: 0.471
Layer 21 - M²: 0.930, SM: 0.470
Layer 22 - M²: 0.918, SM: 0.471
Layer 23 - M²: -0.898, SM: 0.413
Layer 24 - M²: 0.863, SM: 0.366
Layer 25 - M²: 0.825, SM: 0.302
Layer 26 - M²: 0.813, SM: 0.266
Layer 27 - M²: 0.786, SM: 0.157
Layer 28 - M²: -0.767, SM: 0.109
Layer 29 - M²: -0.754, SM: 0.176
Layer 30 - M²: -0.758, SM: 0.246
Layer 31 - M²: -0.746, SM: 0.230
Layer 32 - M²: -0.726, SM: 0.237
Layer 33 - M²: -0.711, SM: 0.480
Layer 34 - M²: -0.709, SM: 0.538
Layer 35 - M²: -0.712, SM: 0.374
