The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.28it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.28it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.30it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.78it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.56it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.197
Layer 2 - PCA Explained Variance: 0.161
Layer 3 - PCA Explained Variance: 0.144
Layer 4 - PCA Explained Variance: 0.136
Layer 5 - PCA Explained Variance: 0.131
Layer 6 - PCA Explained Variance: 0.137
Layer 7 - PCA Explained Variance: 0.144
Layer 8 - PCA Explained Variance: 0.139
Layer 9 - PCA Explained Variance: 0.137
Layer 10 - PCA Explained Variance: 0.155
Layer 11 - PCA Explained Variance: 0.141
Layer 12 - PCA Explained Variance: 0.142
Layer 13 - PCA Explained Variance: 0.138
Layer 14 - PCA Explained Variance: 0.127
Layer 15 - PCA Explained Variance: 0.141
Layer 16 - PCA Explained Variance: 0.123
Layer 17 - PCA Explained Variance: 0.123
Layer 18 - PCA Explained Variance: 0.121
Layer 19 - PCA Explained Variance: 0.123
Layer 20 - PCA Explained Variance: 0.123
Layer 21 - PCA Explained Variance: 0.122
Layer 22 - PCA Explained Variance: 0.127
Layer 23 - PCA Explained Variance: 0.124
Layer 24 - PCA Explained Variance: 0.125
Layer 25 - PCA Explained Variance: 0.118
Layer 26 - PCA Explained Variance: 0.113
Layer 27 - PCA Explained Variance: 0.115
Layer 28 - PCA Explained Variance: 0.103
Layer 29 - PCA Explained Variance: 0.109
Layer 30 - PCA Explained Variance: 0.107
Layer 31 - PCA Explained Variance: 0.106
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.554, SM: 0.286
Layer 2 - M²: 0.866, SM: 0.400
Layer 3 - M²: 0.901, SM: 0.412
Layer 4 - M²: 0.888, SM: 0.361
Layer 5 - M²: 0.889, SM: 0.421
Layer 6 - M²: 0.872, SM: 0.460
Layer 7 - M²: -0.875, SM: 0.467
Layer 8 - M²: -0.893, SM: 0.520
Layer 9 - M²: -0.829, SM: 0.367
Layer 10 - M²: -0.805, SM: 0.406
Layer 11 - M²: -0.823, SM: 0.426
Layer 12 - M²: -0.780, SM: 0.400
Layer 13 - M²: -0.800, SM: 0.481
Layer 14 - M²: -0.729, SM: 0.316
Layer 15 - M²: -0.843, SM: 0.540
Layer 16 - M²: -0.792, SM: 0.392
Layer 17 - M²: -0.714, SM: 0.255
Layer 18 - M²: -0.654, SM: 0.109
Layer 19 - M²: 0.688, SM: 0.186
Layer 20 - M²: -0.550, SM: 0.242
Layer 21 - M²: -0.589, SM: 0.234
Layer 22 - M²: -0.630, SM: 0.163
Layer 23 - M²: -0.579, SM: 0.083
Layer 24 - M²: -0.549, SM: 0.222
Layer 25 - M²: -0.562, SM: 0.097
Layer 26 - M²: -0.570, SM: 0.040
Layer 27 - M²: -0.552, SM: 0.046
Layer 28 - M²: -0.550, SM: 0.131
Layer 29 - M²: -0.540, SM: 0.155
Layer 30 - M²: -0.535, SM: 0.194
Layer 31 - M²: 0.479, SM: 0.308
