The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.138
Layer 2 - PCA Explained Variance: 0.168
Layer 3 - PCA Explained Variance: 0.204
Layer 4 - PCA Explained Variance: 0.274
Layer 5 - PCA Explained Variance: 0.272
Layer 6 - PCA Explained Variance: 0.286
Layer 7 - PCA Explained Variance: 0.293
Layer 8 - PCA Explained Variance: 0.317
Layer 9 - PCA Explained Variance: 0.308
Layer 10 - PCA Explained Variance: 0.283
Layer 11 - PCA Explained Variance: 0.281
Layer 12 - PCA Explained Variance: 0.240
Layer 13 - PCA Explained Variance: 0.218
Layer 14 - PCA Explained Variance: 0.181
Layer 15 - PCA Explained Variance: 0.176
Layer 16 - PCA Explained Variance: 0.170
Layer 17 - PCA Explained Variance: 0.171
Layer 18 - PCA Explained Variance: 0.169
Layer 19 - PCA Explained Variance: 0.194
Layer 20 - PCA Explained Variance: 0.206
Layer 21 - PCA Explained Variance: 0.227
Layer 22 - PCA Explained Variance: 0.227
Layer 23 - PCA Explained Variance: 0.229
Layer 24 - PCA Explained Variance: 0.231
Layer 25 - PCA Explained Variance: 0.233
Layer 26 - PCA Explained Variance: 0.236
Layer 27 - PCA Explained Variance: 0.235
Layer 28 - PCA Explained Variance: 0.232
Layer 29 - PCA Explained Variance: 0.228
Layer 30 - PCA Explained Variance: 0.219
Layer 31 - PCA Explained Variance: 0.185
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.334, SM: 0.663
Layer 2 - M²: 0.871, SM: 0.958
Layer 3 - M²: 0.939, SM: 0.865
Layer 4 - M²: 0.954, SM: 0.545
Layer 5 - M²: 0.955, SM: 0.609
Layer 6 - M²: 0.948, SM: 0.588
Layer 7 - M²: -0.944, SM: 0.607
Layer 8 - M²: 0.945, SM: 0.589
Layer 9 - M²: 0.950, SM: 0.609
Layer 10 - M²: 0.951, SM: 0.647
Layer 11 - M²: 0.956, SM: 0.623
Layer 12 - M²: 0.959, SM: 0.620
Layer 13 - M²: 0.957, SM: 0.623
Layer 14 - M²: 0.918, SM: 0.589
Layer 15 - M²: 0.914, SM: 0.593
Layer 16 - M²: 0.883, SM: 0.606
Layer 17 - M²: 0.863, SM: 0.657
Layer 18 - M²: 0.844, SM: 0.711
Layer 19 - M²: 0.811, SM: 0.588
Layer 20 - M²: 0.820, SM: 0.552
Layer 21 - M²: -0.821, SM: 0.438
Layer 22 - M²: -0.829, SM: 0.486
Layer 23 - M²: -0.825, SM: 0.495
Layer 24 - M²: -0.807, SM: 0.407
Layer 25 - M²: -0.799, SM: 0.284
Layer 26 - M²: -0.788, SM: 0.110
Layer 27 - M²: -0.785, SM: 0.202
Layer 28 - M²: -0.781, SM: 0.253
Layer 29 - M²: -0.780, SM: 0.212
Layer 30 - M²: -0.791, SM: 0.291
Layer 31 - M²: -0.768, SM: 0.514
