The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.141
Layer 2 - PCA Explained Variance: 0.152
Layer 3 - PCA Explained Variance: 0.126
Layer 4 - PCA Explained Variance: 0.147
Layer 5 - PCA Explained Variance: 0.139
Layer 6 - PCA Explained Variance: 0.153
Layer 7 - PCA Explained Variance: 0.145
Layer 8 - PCA Explained Variance: 0.139
Layer 9 - PCA Explained Variance: 0.150
Layer 10 - PCA Explained Variance: 0.126
Layer 11 - PCA Explained Variance: 0.124
Layer 12 - PCA Explained Variance: 0.111
Layer 13 - PCA Explained Variance: 0.103
Layer 14 - PCA Explained Variance: 0.110
Layer 15 - PCA Explained Variance: 0.108
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.613, SM: 0.345
Layer 2 - M²: -0.814, SM: 0.346
Layer 3 - M²: -0.703, SM: 0.262
Layer 4 - M²: -0.844, SM: 0.320
Layer 5 - M²: -0.856, SM: 0.338
Layer 6 - M²: -0.867, SM: 0.415
Layer 7 - M²: 0.869, SM: 0.451
Layer 8 - M²: 0.832, SM: 0.437
Layer 9 - M²: 0.880, SM: 0.465
Layer 10 - M²: 0.781, SM: 0.446
Layer 11 - M²: 0.651, SM: 0.344
Layer 12 - M²: 0.689, SM: 0.283
Layer 13 - M²: 0.642, SM: 0.141
Layer 14 - M²: 0.622, SM: 0.098
Layer 15 - M²: -0.594, SM: 0.135
