The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.092
Layer 2 - PCA Explained Variance: 0.082
Layer 3 - PCA Explained Variance: 0.087
Layer 4 - PCA Explained Variance: 0.090
Layer 5 - PCA Explained Variance: 0.109
Layer 6 - PCA Explained Variance: 0.124
Layer 7 - PCA Explained Variance: 0.126
Layer 8 - PCA Explained Variance: 0.139
Layer 9 - PCA Explained Variance: 0.150
Layer 10 - PCA Explained Variance: 0.145
Layer 11 - PCA Explained Variance: 0.159
Layer 12 - PCA Explained Variance: 0.150
Layer 13 - PCA Explained Variance: 0.136
Layer 14 - PCA Explained Variance: 0.094
Layer 15 - PCA Explained Variance: 0.100
Layer 16 - PCA Explained Variance: 0.092
Layer 17 - PCA Explained Variance: 0.082
Layer 18 - PCA Explained Variance: 0.078
Layer 19 - PCA Explained Variance: 0.081
Layer 20 - PCA Explained Variance: 0.082
Layer 21 - PCA Explained Variance: 0.085
Layer 22 - PCA Explained Variance: 0.096
Layer 23 - PCA Explained Variance: 0.115
Layer 24 - PCA Explained Variance: 0.116
Layer 25 - PCA Explained Variance: 0.121
Layer 26 - PCA Explained Variance: 0.120
Layer 27 - PCA Explained Variance: 0.113
Layer 28 - PCA Explained Variance: 0.112
Layer 29 - PCA Explained Variance: 0.104
Layer 30 - PCA Explained Variance: 0.100
Layer 31 - PCA Explained Variance: 0.073
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.517, SM: 1.530
Layer 2 - M²: 0.722, SM: 0.926
Layer 3 - M²: 0.846, SM: 0.707
Layer 4 - M²: 0.872, SM: 0.615
Layer 5 - M²: 0.882, SM: 0.503
Layer 6 - M²: 0.881, SM: 0.451
Layer 7 - M²: 0.881, SM: 0.475
Layer 8 - M²: 0.854, SM: 0.450
Layer 9 - M²: 0.861, SM: 0.461
Layer 10 - M²: 0.849, SM: 0.450
Layer 11 - M²: 0.861, SM: 0.470
Layer 12 - M²: 0.857, SM: 0.465
Layer 13 - M²: 0.847, SM: 0.460
Layer 14 - M²: 0.740, SM: 0.408
Layer 15 - M²: 0.743, SM: 0.378
Layer 16 - M²: 0.688, SM: 0.382
Layer 17 - M²: 0.643, SM: 0.391
Layer 18 - M²: 0.506, SM: 0.370
Layer 19 - M²: 0.455, SM: 0.395
Layer 20 - M²: 0.435, SM: 0.413
Layer 21 - M²: 0.434, SM: 0.447
Layer 22 - M²: -0.400, SM: 0.486
Layer 23 - M²: -0.340, SM: 0.490
Layer 24 - M²: -0.316, SM: 0.495
Layer 25 - M²: -0.302, SM: 0.509
Layer 26 - M²: -0.312, SM: 0.510
Layer 27 - M²: -0.336, SM: 0.505
Layer 28 - M²: -0.343, SM: 0.501
Layer 29 - M²: -0.352, SM: 0.498
Layer 30 - M²: -0.370, SM: 0.490
Layer 31 - M²: 0.404, SM: 0.414
