The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:01<00:01,  1.53s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.07s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.14s/it]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.130
Layer 2 - PCA Explained Variance: 0.166
Layer 3 - PCA Explained Variance: 0.179
Layer 4 - PCA Explained Variance: 0.162
Layer 5 - PCA Explained Variance: 0.168
Layer 6 - PCA Explained Variance: 0.177
Layer 7 - PCA Explained Variance: 0.165
Layer 8 - PCA Explained Variance: 0.154
Layer 9 - PCA Explained Variance: 0.151
Layer 10 - PCA Explained Variance: 0.164
Layer 11 - PCA Explained Variance: 0.164
Layer 12 - PCA Explained Variance: 0.152
Layer 13 - PCA Explained Variance: 0.150
Layer 14 - PCA Explained Variance: 0.187
Layer 15 - PCA Explained Variance: 0.156
Layer 16 - PCA Explained Variance: 0.153
Layer 17 - PCA Explained Variance: 0.150
Layer 18 - PCA Explained Variance: 0.152
Layer 19 - PCA Explained Variance: 0.145
Layer 20 - PCA Explained Variance: 0.129
Layer 21 - PCA Explained Variance: 0.109
Layer 22 - PCA Explained Variance: 0.104
Layer 23 - PCA Explained Variance: 0.102
Layer 24 - PCA Explained Variance: 0.100
Layer 25 - PCA Explained Variance: 0.099
Layer 26 - PCA Explained Variance: 0.102
Layer 27 - PCA Explained Variance: 0.099
Layer 28 - PCA Explained Variance: 0.102
Layer 29 - PCA Explained Variance: 0.095
Layer 30 - PCA Explained Variance: 0.093
Layer 31 - PCA Explained Variance: 0.089
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.832, SM: 1.204
Layer 2 - M²: -0.928, SM: 0.556
Layer 3 - M²: -0.931, SM: 0.600
Layer 4 - M²: -0.917, SM: 0.457
Layer 5 - M²: -0.906, SM: 0.494
Layer 6 - M²: -0.895, SM: 0.503
Layer 7 - M²: -0.885, SM: 0.492
Layer 8 - M²: -0.880, SM: 0.502
Layer 9 - M²: -0.858, SM: 0.535
Layer 10 - M²: -0.828, SM: 0.557
Layer 11 - M²: -0.810, SM: 0.512
Layer 12 - M²: -0.852, SM: 0.527
Layer 13 - M²: -0.838, SM: 0.530
Layer 14 - M²: -0.834, SM: 0.558
Layer 15 - M²: -0.826, SM: 0.553
Layer 16 - M²: -0.841, SM: 0.539
Layer 17 - M²: -0.828, SM: 0.512
Layer 18 - M²: -0.856, SM: 0.498
Layer 19 - M²: -0.841, SM: 0.480
Layer 20 - M²: -0.758, SM: 0.456
Layer 21 - M²: -0.736, SM: 0.461
Layer 22 - M²: -0.695, SM: 0.464
Layer 23 - M²: -0.673, SM: 0.463
Layer 24 - M²: -0.641, SM: 0.459
Layer 25 - M²: -0.621, SM: 0.454
Layer 26 - M²: -0.593, SM: 0.463
Layer 27 - M²: -0.582, SM: 0.469
Layer 28 - M²: -0.594, SM: 0.476
Layer 29 - M²: -0.585, SM: 0.508
Layer 30 - M²: -0.580, SM: 0.521
Layer 31 - M²: 0.570, SM: 0.562
