The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.183
Layer 2 - PCA Explained Variance: 0.181
Layer 3 - PCA Explained Variance: 0.213
Layer 4 - PCA Explained Variance: 0.259
Layer 5 - PCA Explained Variance: 0.274
Layer 6 - PCA Explained Variance: 0.281
Layer 7 - PCA Explained Variance: 0.276
Layer 8 - PCA Explained Variance: 0.293
Layer 9 - PCA Explained Variance: 0.293
Layer 10 - PCA Explained Variance: 0.288
Layer 11 - PCA Explained Variance: 0.282
Layer 12 - PCA Explained Variance: 0.278
Layer 13 - PCA Explained Variance: 0.264
Layer 14 - PCA Explained Variance: 0.226
Layer 15 - PCA Explained Variance: 0.216
Layer 16 - PCA Explained Variance: 0.191
Layer 17 - PCA Explained Variance: 0.186
Layer 18 - PCA Explained Variance: 0.177
Layer 19 - PCA Explained Variance: 0.170
Layer 20 - PCA Explained Variance: 0.171
Layer 21 - PCA Explained Variance: 0.171
Layer 22 - PCA Explained Variance: 0.170
Layer 23 - PCA Explained Variance: 0.168
Layer 24 - PCA Explained Variance: 0.166
Layer 25 - PCA Explained Variance: 0.166
Layer 26 - PCA Explained Variance: 0.166
Layer 27 - PCA Explained Variance: 0.164
Layer 28 - PCA Explained Variance: 0.165
Layer 29 - PCA Explained Variance: 0.166
Layer 30 - PCA Explained Variance: 0.168
Layer 31 - PCA Explained Variance: 0.177
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.602, SM: 0.924
Layer 2 - M²: 0.738, SM: 1.261
Layer 3 - M²: 0.907, SM: 1.318
Layer 4 - M²: 0.938, SM: 0.579
Layer 5 - M²: 0.953, SM: 0.645
Layer 6 - M²: 0.962, SM: 0.670
Layer 7 - M²: 0.956, SM: 0.647
Layer 8 - M²: 0.952, SM: 0.700
Layer 9 - M²: 0.950, SM: 0.735
Layer 10 - M²: 0.948, SM: 0.753
Layer 11 - M²: 0.946, SM: 0.761
Layer 12 - M²: 0.936, SM: 0.746
Layer 13 - M²: 0.926, SM: 0.704
Layer 14 - M²: 0.901, SM: 0.660
Layer 15 - M²: 0.895, SM: 0.663
Layer 16 - M²: 0.889, SM: 0.617
Layer 17 - M²: 0.880, SM: 0.647
Layer 18 - M²: 0.878, SM: 0.697
Layer 19 - M²: 0.860, SM: 0.658
Layer 20 - M²: 0.859, SM: 0.646
Layer 21 - M²: 0.865, SM: 0.631
Layer 22 - M²: -0.864, SM: 0.637
Layer 23 - M²: -0.861, SM: 0.643
Layer 24 - M²: -0.854, SM: 0.626
Layer 25 - M²: -0.851, SM: 0.600
Layer 26 - M²: 0.844, SM: 0.617
Layer 27 - M²: 0.842, SM: 0.606
Layer 28 - M²: -0.842, SM: 0.566
Layer 29 - M²: -0.839, SM: 0.532
Layer 30 - M²: -0.836, SM: 0.501
Layer 31 - M²: -0.825, SM: 0.291
