The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.21it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.21it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.23it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.67it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.47it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.182
Layer 2 - PCA Explained Variance: 0.144
Layer 3 - PCA Explained Variance: 0.138
Layer 4 - PCA Explained Variance: 0.109
Layer 5 - PCA Explained Variance: 0.098
Layer 6 - PCA Explained Variance: 0.102
Layer 7 - PCA Explained Variance: 0.106
Layer 8 - PCA Explained Variance: 0.105
Layer 9 - PCA Explained Variance: 0.106
Layer 10 - PCA Explained Variance: 0.110
Layer 11 - PCA Explained Variance: 0.109
Layer 12 - PCA Explained Variance: 0.107
Layer 13 - PCA Explained Variance: 0.110
Layer 14 - PCA Explained Variance: 0.130
Layer 15 - PCA Explained Variance: 0.132
Layer 16 - PCA Explained Variance: 0.132
Layer 17 - PCA Explained Variance: 0.135
Layer 18 - PCA Explained Variance: 0.141
Layer 19 - PCA Explained Variance: 0.140
Layer 20 - PCA Explained Variance: 0.142
Layer 21 - PCA Explained Variance: 0.133
Layer 22 - PCA Explained Variance: 0.129
Layer 23 - PCA Explained Variance: 0.127
Layer 24 - PCA Explained Variance: 0.127
Layer 25 - PCA Explained Variance: 0.119
Layer 26 - PCA Explained Variance: 0.116
Layer 27 - PCA Explained Variance: 0.116
Layer 28 - PCA Explained Variance: 0.104
Layer 29 - PCA Explained Variance: 0.105
Layer 30 - PCA Explained Variance: 0.103
Layer 31 - PCA Explained Variance: 0.101
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.623, SM: 0.528
Layer 2 - M²: 0.875, SM: 0.373
Layer 3 - M²: -0.231, SM: 0.967
Layer 4 - M²: 0.471, SM: 0.660
Layer 5 - M²: 0.802, SM: 0.513
Layer 6 - M²: 0.775, SM: 0.623
Layer 7 - M²: -0.763, SM: 0.601
Layer 8 - M²: -0.800, SM: 0.558
Layer 9 - M²: -0.758, SM: 0.491
Layer 10 - M²: -0.759, SM: 0.494
Layer 11 - M²: -0.721, SM: 0.509
Layer 12 - M²: -0.657, SM: 0.523
Layer 13 - M²: -0.712, SM: 0.508
Layer 14 - M²: -0.514, SM: 0.647
Layer 15 - M²: 0.596, SM: 0.602
Layer 16 - M²: 0.547, SM: 0.637
Layer 17 - M²: 0.544, SM: 0.607
Layer 18 - M²: 0.535, SM: 0.628
Layer 19 - M²: 0.546, SM: 0.661
Layer 20 - M²: -0.499, SM: 0.662
Layer 21 - M²: -0.494, SM: 0.654
Layer 22 - M²: -0.500, SM: 0.648
Layer 23 - M²: -0.496, SM: 0.651
Layer 24 - M²: -0.489, SM: 0.659
Layer 25 - M²: -0.494, SM: 0.676
Layer 26 - M²: -0.486, SM: 0.656
Layer 27 - M²: -0.488, SM: 0.630
Layer 28 - M²: -0.472, SM: 0.656
Layer 29 - M²: -0.466, SM: 0.647
Layer 30 - M²: -0.450, SM: 0.659
Layer 31 - M²: -0.412, SM: 0.694
