The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.30it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.29it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.31it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.79it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.57it/s]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.457
Layer 2 - PCA Explained Variance: 0.261
Layer 3 - PCA Explained Variance: 0.326
Layer 4 - PCA Explained Variance: 0.339
Layer 5 - PCA Explained Variance: 0.288
Layer 6 - PCA Explained Variance: 0.316
Layer 7 - PCA Explained Variance: 0.277
Layer 8 - PCA Explained Variance: 0.240
Layer 9 - PCA Explained Variance: 0.252
Layer 10 - PCA Explained Variance: 0.239
Layer 11 - PCA Explained Variance: 0.217
Layer 12 - PCA Explained Variance: 0.201
Layer 13 - PCA Explained Variance: 0.200
Layer 14 - PCA Explained Variance: 0.187
Layer 15 - PCA Explained Variance: 0.195
Layer 16 - PCA Explained Variance: 0.186
Layer 17 - PCA Explained Variance: 0.181
Layer 18 - PCA Explained Variance: 0.174
Layer 19 - PCA Explained Variance: 0.156
Layer 20 - PCA Explained Variance: 0.160
Layer 21 - PCA Explained Variance: 0.149
Layer 22 - PCA Explained Variance: 0.144
Layer 23 - PCA Explained Variance: 0.136
Layer 24 - PCA Explained Variance: 0.140
Layer 25 - PCA Explained Variance: 0.142
Layer 26 - PCA Explained Variance: 0.137
Layer 27 - PCA Explained Variance: 0.138
Layer 28 - PCA Explained Variance: 0.150
Layer 29 - PCA Explained Variance: 0.140
Layer 30 - PCA Explained Variance: 0.125
Layer 31 - PCA Explained Variance: 0.124
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.398, SM: 1.105
Layer 2 - M²: 0.913, SM: 1.280
Layer 3 - M²: 0.914, SM: 0.768
Layer 4 - M²: -0.947, SM: 1.082
Layer 5 - M²: -0.945, SM: 0.909
Layer 6 - M²: -0.939, SM: 1.435
Layer 7 - M²: -0.922, SM: 1.235
Layer 8 - M²: -0.933, SM: 0.785
Layer 9 - M²: -0.913, SM: 0.918
Layer 10 - M²: -0.899, SM: 1.189
Layer 11 - M²: -0.886, SM: 1.354
Layer 12 - M²: 0.860, SM: 1.415
Layer 13 - M²: 0.891, SM: 1.146
Layer 14 - M²: 0.899, SM: 1.098
Layer 15 - M²: 0.923, SM: 0.881
Layer 16 - M²: 0.939, SM: 0.959
Layer 17 - M²: 0.940, SM: 0.767
Layer 18 - M²: 0.942, SM: 0.705
Layer 19 - M²: 0.907, SM: 0.515
Layer 20 - M²: -0.906, SM: 0.567
Layer 21 - M²: -0.881, SM: 0.540
Layer 22 - M²: 0.872, SM: 0.486
Layer 23 - M²: 0.849, SM: 0.435
Layer 24 - M²: -0.854, SM: 0.644
Layer 25 - M²: -0.852, SM: 0.755
Layer 26 - M²: -0.838, SM: 0.731
Layer 27 - M²: -0.805, SM: 0.454
Layer 28 - M²: 0.773, SM: 0.584
Layer 29 - M²: -0.765, SM: 0.659
Layer 30 - M²: -0.769, SM: 0.714
Layer 31 - M²: -0.775, SM: 0.650
