The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.133
Layer 2 - PCA Explained Variance: 0.238
Layer 3 - PCA Explained Variance: 0.218
Layer 4 - PCA Explained Variance: 0.202
Layer 5 - PCA Explained Variance: 0.191
Layer 6 - PCA Explained Variance: 0.186
Layer 7 - PCA Explained Variance: 0.183
Layer 8 - PCA Explained Variance: 0.190
Layer 9 - PCA Explained Variance: 0.201
Layer 10 - PCA Explained Variance: 0.231
Layer 11 - PCA Explained Variance: 0.244
Layer 12 - PCA Explained Variance: 0.256
Layer 13 - PCA Explained Variance: 0.256
Layer 14 - PCA Explained Variance: 0.279
Layer 15 - PCA Explained Variance: 0.288
Layer 16 - PCA Explained Variance: 0.299
Layer 17 - PCA Explained Variance: 0.310
Layer 18 - PCA Explained Variance: 0.305
Layer 19 - PCA Explained Variance: 0.292
Layer 20 - PCA Explained Variance: 0.281
Layer 21 - PCA Explained Variance: 0.253
Layer 22 - PCA Explained Variance: 0.232
Layer 23 - PCA Explained Variance: 0.221
Layer 24 - PCA Explained Variance: 0.205
Layer 25 - PCA Explained Variance: 0.187
Layer 26 - PCA Explained Variance: 0.179
Layer 27 - PCA Explained Variance: 0.164
Layer 28 - PCA Explained Variance: 0.161
Layer 29 - PCA Explained Variance: 0.161
Layer 30 - PCA Explained Variance: 0.159
Layer 31 - PCA Explained Variance: 0.155
Layer 32 - PCA Explained Variance: 0.147
Layer 33 - PCA Explained Variance: 0.138
Layer 34 - PCA Explained Variance: 0.139
Layer 35 - PCA Explained Variance: 0.133
Layer 0 - M²: 0.811, SM: 5430.061
Layer 1 - M²: -0.079, SM: 0.104
Layer 2 - M²: -0.108, SM: 0.385
Layer 3 - M²: -0.283, SM: 0.648
Layer 4 - M²: -0.357, SM: 0.704
Layer 5 - M²: -0.477, SM: 0.647
Layer 6 - M²: -0.653, SM: 0.660
Layer 7 - M²: 0.782, SM: 0.639
Layer 8 - M²: 0.803, SM: 0.561
Layer 9 - M²: 0.793, SM: 0.564
Layer 10 - M²: -0.860, SM: 0.564
Layer 11 - M²: 0.890, SM: 0.522
Layer 12 - M²: 0.918, SM: 0.514
Layer 13 - M²: 0.927, SM: 0.535
Layer 14 - M²: -0.922, SM: 0.582
Layer 15 - M²: 0.919, SM: 0.560
Layer 16 - M²: -0.926, SM: 0.536
Layer 17 - M²: 0.942, SM: 0.549
Layer 18 - M²: -0.949, SM: 0.561
Layer 19 - M²: -0.945, SM: 0.545
Layer 20 - M²: 0.941, SM: 0.517
Layer 21 - M²: 0.929, SM: 0.507
Layer 22 - M²: 0.910, SM: 0.463
Layer 23 - M²: 0.888, SM: 0.421
Layer 24 - M²: 0.863, SM: 0.369
Layer 25 - M²: -0.836, SM: 0.378
Layer 26 - M²: 0.820, SM: 0.314
Layer 27 - M²: 0.798, SM: 0.189
Layer 28 - M²: -0.791, SM: 0.222
Layer 29 - M²: -0.788, SM: 0.265
Layer 30 - M²: -0.774, SM: 0.322
Layer 31 - M²: -0.772, SM: 0.323
Layer 32 - M²: -0.765, SM: 0.192
Layer 33 - M²: -0.748, SM: 0.313
Layer 34 - M²: -0.754, SM: 0.335
Layer 35 - M²: -0.763, SM: 0.311
