The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.095
Layer 2 - PCA Explained Variance: 0.082
Layer 3 - PCA Explained Variance: 0.082
Layer 4 - PCA Explained Variance: 0.082
Layer 5 - PCA Explained Variance: 0.100
Layer 6 - PCA Explained Variance: 0.109
Layer 7 - PCA Explained Variance: 0.114
Layer 8 - PCA Explained Variance: 0.132
Layer 9 - PCA Explained Variance: 0.146
Layer 10 - PCA Explained Variance: 0.141
Layer 11 - PCA Explained Variance: 0.162
Layer 12 - PCA Explained Variance: 0.153
Layer 13 - PCA Explained Variance: 0.140
Layer 14 - PCA Explained Variance: 0.095
Layer 15 - PCA Explained Variance: 0.100
Layer 16 - PCA Explained Variance: 0.092
Layer 17 - PCA Explained Variance: 0.082
Layer 18 - PCA Explained Variance: 0.079
Layer 19 - PCA Explained Variance: 0.089
Layer 20 - PCA Explained Variance: 0.095
Layer 21 - PCA Explained Variance: 0.101
Layer 22 - PCA Explained Variance: 0.118
Layer 23 - PCA Explained Variance: 0.146
Layer 24 - PCA Explained Variance: 0.147
Layer 25 - PCA Explained Variance: 0.153
Layer 26 - PCA Explained Variance: 0.152
Layer 27 - PCA Explained Variance: 0.144
Layer 28 - PCA Explained Variance: 0.141
Layer 29 - PCA Explained Variance: 0.130
Layer 30 - PCA Explained Variance: 0.124
Layer 31 - PCA Explained Variance: 0.089
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.563, SM: 0.543
Layer 2 - M²: 0.659, SM: 0.611
Layer 3 - M²: 0.822, SM: 0.585
Layer 4 - M²: 0.860, SM: 0.562
Layer 5 - M²: 0.858, SM: 0.506
Layer 6 - M²: 0.869, SM: 0.482
Layer 7 - M²: 0.867, SM: 0.507
Layer 8 - M²: 0.851, SM: 0.523
Layer 9 - M²: 0.870, SM: 0.583
Layer 10 - M²: 0.871, SM: 0.606
Layer 11 - M²: -0.898, SM: 0.646
Layer 12 - M²: -0.891, SM: 0.627
Layer 13 - M²: 0.881, SM: 0.593
Layer 14 - M²: -0.835, SM: 0.469
Layer 15 - M²: 0.822, SM: 0.419
Layer 16 - M²: 0.776, SM: 0.371
Layer 17 - M²: 0.701, SM: 0.336
Layer 18 - M²: 0.548, SM: 0.193
Layer 19 - M²: 0.479, SM: 0.229
Layer 20 - M²: 0.474, SM: 0.175
Layer 21 - M²: 0.440, SM: 0.210
Layer 22 - M²: 0.418, SM: 0.013
Layer 23 - M²: -0.368, SM: 0.133
Layer 24 - M²: -0.366, SM: 0.210
Layer 25 - M²: 0.354, SM: 0.272
Layer 26 - M²: 0.355, SM: 0.271
Layer 27 - M²: 0.361, SM: 0.274
Layer 28 - M²: 0.369, SM: 0.266
Layer 29 - M²: 0.376, SM: 0.269
Layer 30 - M²: 0.383, SM: 0.276
Layer 31 - M²: -0.401, SM: 0.090
