The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.144
Layer 2 - PCA Explained Variance: 0.161
Layer 3 - PCA Explained Variance: 0.194
Layer 4 - PCA Explained Variance: 0.270
Layer 5 - PCA Explained Variance: 0.263
Layer 6 - PCA Explained Variance: 0.274
Layer 7 - PCA Explained Variance: 0.273
Layer 8 - PCA Explained Variance: 0.301
Layer 9 - PCA Explained Variance: 0.295
Layer 10 - PCA Explained Variance: 0.274
Layer 11 - PCA Explained Variance: 0.272
Layer 12 - PCA Explained Variance: 0.235
Layer 13 - PCA Explained Variance: 0.213
Layer 14 - PCA Explained Variance: 0.188
Layer 15 - PCA Explained Variance: 0.179
Layer 16 - PCA Explained Variance: 0.176
Layer 17 - PCA Explained Variance: 0.177
Layer 18 - PCA Explained Variance: 0.176
Layer 19 - PCA Explained Variance: 0.196
Layer 20 - PCA Explained Variance: 0.205
Layer 21 - PCA Explained Variance: 0.221
Layer 22 - PCA Explained Variance: 0.220
Layer 23 - PCA Explained Variance: 0.222
Layer 24 - PCA Explained Variance: 0.223
Layer 25 - PCA Explained Variance: 0.223
Layer 26 - PCA Explained Variance: 0.224
Layer 27 - PCA Explained Variance: 0.222
Layer 28 - PCA Explained Variance: 0.218
Layer 29 - PCA Explained Variance: 0.214
Layer 30 - PCA Explained Variance: 0.207
Layer 31 - PCA Explained Variance: 0.180
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.443, SM: 1.904
Layer 2 - M²: 0.914, SM: 0.845
Layer 3 - M²: 0.954, SM: 0.988
Layer 4 - M²: 0.957, SM: 0.544
Layer 5 - M²: 0.951, SM: 0.618
Layer 6 - M²: 0.937, SM: 0.550
Layer 7 - M²: -0.933, SM: 0.567
Layer 8 - M²: 0.941, SM: 0.571
Layer 9 - M²: 0.953, SM: 0.634
Layer 10 - M²: 0.951, SM: 0.655
Layer 11 - M²: 0.953, SM: 0.637
Layer 12 - M²: 0.955, SM: 0.633
Layer 13 - M²: 0.950, SM: 0.613
Layer 14 - M²: 0.865, SM: 0.484
Layer 15 - M²: 0.864, SM: 0.474
Layer 16 - M²: 0.869, SM: 0.505
Layer 17 - M²: 0.864, SM: 0.548
Layer 18 - M²: 0.854, SM: 0.551
Layer 19 - M²: 0.831, SM: 0.453
Layer 20 - M²: 0.841, SM: 0.457
Layer 21 - M²: -0.850, SM: 0.442
Layer 22 - M²: -0.859, SM: 0.462
Layer 23 - M²: -0.860, SM: 0.467
Layer 24 - M²: -0.852, SM: 0.461
Layer 25 - M²: -0.854, SM: 0.470
Layer 26 - M²: -0.852, SM: 0.478
Layer 27 - M²: -0.850, SM: 0.496
Layer 28 - M²: -0.851, SM: 0.512
Layer 29 - M²: -0.851, SM: 0.533
Layer 30 - M²: -0.853, SM: 0.561
Layer 31 - M²: -0.811, SM: 0.300
