The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:01<00:01,  1.55s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.07s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:02<00:00,  1.15s/it]
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.134
Layer 2 - PCA Explained Variance: 0.166
Layer 3 - PCA Explained Variance: 0.190
Layer 4 - PCA Explained Variance: 0.181
Layer 5 - PCA Explained Variance: 0.195
Layer 6 - PCA Explained Variance: 0.217
Layer 7 - PCA Explained Variance: 0.215
Layer 8 - PCA Explained Variance: 0.195
Layer 9 - PCA Explained Variance: 0.202
Layer 10 - PCA Explained Variance: 0.215
Layer 11 - PCA Explained Variance: 0.210
Layer 12 - PCA Explained Variance: 0.186
Layer 13 - PCA Explained Variance: 0.190
Layer 14 - PCA Explained Variance: 0.226
Layer 15 - PCA Explained Variance: 0.178
Layer 16 - PCA Explained Variance: 0.181
Layer 17 - PCA Explained Variance: 0.181
Layer 18 - PCA Explained Variance: 0.176
Layer 19 - PCA Explained Variance: 0.165
Layer 20 - PCA Explained Variance: 0.137
Layer 21 - PCA Explained Variance: 0.117
Layer 22 - PCA Explained Variance: 0.111
Layer 23 - PCA Explained Variance: 0.106
Layer 24 - PCA Explained Variance: 0.104
Layer 25 - PCA Explained Variance: 0.101
Layer 26 - PCA Explained Variance: 0.097
Layer 27 - PCA Explained Variance: 0.095
Layer 28 - PCA Explained Variance: 0.107
Layer 29 - PCA Explained Variance: 0.102
Layer 30 - PCA Explained Variance: 0.106
Layer 31 - PCA Explained Variance: 0.107
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: -0.795, SM: 1.147
Layer 2 - M²: -0.898, SM: 0.575
Layer 3 - M²: -0.911, SM: 0.589
Layer 4 - M²: -0.876, SM: 0.418
Layer 5 - M²: -0.904, SM: 0.442
Layer 6 - M²: -0.896, SM: 0.455
Layer 7 - M²: -0.889, SM: 0.473
Layer 8 - M²: -0.893, SM: 0.487
Layer 9 - M²: -0.873, SM: 0.519
Layer 10 - M²: -0.841, SM: 0.595
Layer 11 - M²: -0.822, SM: 0.575
Layer 12 - M²: -0.852, SM: 0.541
Layer 13 - M²: -0.845, SM: 0.545
Layer 14 - M²: -0.832, SM: 0.635
Layer 15 - M²: -0.835, SM: 0.601
Layer 16 - M²: -0.843, SM: 0.542
Layer 17 - M²: -0.848, SM: 0.510
Layer 18 - M²: -0.855, SM: 0.464
Layer 19 - M²: -0.867, SM: 0.428
Layer 20 - M²: -0.826, SM: 0.336
Layer 21 - M²: -0.743, SM: 0.256
Layer 22 - M²: -0.663, SM: 0.230
Layer 23 - M²: -0.641, SM: 0.151
Layer 24 - M²: -0.622, SM: 0.093
Layer 25 - M²: -0.626, SM: 0.078
Layer 26 - M²: -0.620, SM: 0.118
Layer 27 - M²: -0.573, SM: 0.107
Layer 28 - M²: -0.540, SM: 0.217
Layer 29 - M²: -0.505, SM: 0.132
Layer 30 - M²: -0.442, SM: 0.154
Layer 31 - M²: 0.428, SM: 0.167
