The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: nan
Layer 1 - PCA Explained Variance: 0.095
Layer 2 - PCA Explained Variance: 0.079
Layer 3 - PCA Explained Variance: 0.088
Layer 4 - PCA Explained Variance: 0.088
Layer 5 - PCA Explained Variance: 0.107
Layer 6 - PCA Explained Variance: 0.118
Layer 7 - PCA Explained Variance: 0.118
Layer 8 - PCA Explained Variance: 0.125
Layer 9 - PCA Explained Variance: 0.134
Layer 10 - PCA Explained Variance: 0.128
Layer 11 - PCA Explained Variance: 0.140
Layer 12 - PCA Explained Variance: 0.130
Layer 13 - PCA Explained Variance: 0.118
Layer 14 - PCA Explained Variance: 0.090
Layer 15 - PCA Explained Variance: 0.092
Layer 16 - PCA Explained Variance: 0.087
Layer 17 - PCA Explained Variance: 0.077
Layer 18 - PCA Explained Variance: 0.073
Layer 19 - PCA Explained Variance: 0.073
Layer 20 - PCA Explained Variance: 0.073
Layer 21 - PCA Explained Variance: 0.076
Layer 22 - PCA Explained Variance: 0.085
Layer 23 - PCA Explained Variance: 0.098
Layer 24 - PCA Explained Variance: 0.099
Layer 25 - PCA Explained Variance: 0.105
Layer 26 - PCA Explained Variance: 0.105
Layer 27 - PCA Explained Variance: 0.101
Layer 28 - PCA Explained Variance: 0.099
Layer 29 - PCA Explained Variance: 0.094
Layer 30 - PCA Explained Variance: 0.091
Layer 31 - PCA Explained Variance: 0.074
Layer 0 - M²: nan, SM: 1.000
Layer 1 - M²: 0.683, SM: 1.593
Layer 2 - M²: 0.750, SM: 0.663
Layer 3 - M²: 0.864, SM: 0.623
Layer 4 - M²: 0.893, SM: 0.565
Layer 5 - M²: 0.903, SM: 0.560
Layer 6 - M²: 0.903, SM: 0.507
Layer 7 - M²: 0.894, SM: 0.554
Layer 8 - M²: 0.882, SM: 0.514
Layer 9 - M²: 0.897, SM: 0.531
Layer 10 - M²: 0.891, SM: 0.500
Layer 11 - M²: -0.897, SM: 0.491
Layer 12 - M²: 0.892, SM: 0.496
Layer 13 - M²: 0.871, SM: 0.440
Layer 14 - M²: 0.791, SM: 0.339
Layer 15 - M²: 0.825, SM: 0.337
Layer 16 - M²: 0.809, SM: 0.315
Layer 17 - M²: 0.728, SM: 0.228
Layer 18 - M²: 0.603, SM: 0.003
Layer 19 - M²: 0.595, SM: 0.076
Layer 20 - M²: 0.554, SM: 0.099
Layer 21 - M²: 0.548, SM: 0.104
Layer 22 - M²: -0.524, SM: 0.051
Layer 23 - M²: -0.542, SM: 0.043
Layer 24 - M²: -0.503, SM: 0.111
Layer 25 - M²: -0.477, SM: 0.152
Layer 26 - M²: -0.484, SM: 0.145
Layer 27 - M²: -0.494, SM: 0.169
Layer 28 - M²: -0.507, SM: 0.131
Layer 29 - M²: -0.487, SM: 0.147
Layer 30 - M²: -0.502, SM: 0.179
Layer 31 - M²: -0.622, SM: 0.151
