The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: read).
Your token has been saved to /home/bhaskar_mukhoty/.cache/huggingface/token
Login successful
Layer 0 - PCA Explained Variance: 1.000
Layer 1 - PCA Explained Variance: 0.150
Layer 2 - PCA Explained Variance: 0.255
Layer 3 - PCA Explained Variance: 0.244
Layer 4 - PCA Explained Variance: 0.222
Layer 5 - PCA Explained Variance: 0.206
Layer 6 - PCA Explained Variance: 0.194
Layer 7 - PCA Explained Variance: 0.175
Layer 8 - PCA Explained Variance: 0.173
Layer 9 - PCA Explained Variance: 0.181
Layer 10 - PCA Explained Variance: 0.211
Layer 11 - PCA Explained Variance: 0.223
Layer 12 - PCA Explained Variance: 0.249
Layer 13 - PCA Explained Variance: 0.251
Layer 14 - PCA Explained Variance: 0.272
Layer 15 - PCA Explained Variance: 0.284
Layer 16 - PCA Explained Variance: 0.305
Layer 17 - PCA Explained Variance: 0.315
Layer 18 - PCA Explained Variance: 0.309
Layer 19 - PCA Explained Variance: 0.300
Layer 20 - PCA Explained Variance: 0.278
Layer 21 - PCA Explained Variance: 0.241
Layer 22 - PCA Explained Variance: 0.219
Layer 23 - PCA Explained Variance: 0.203
Layer 24 - PCA Explained Variance: 0.184
Layer 25 - PCA Explained Variance: 0.166
Layer 26 - PCA Explained Variance: 0.158
Layer 27 - PCA Explained Variance: 0.146
Layer 28 - PCA Explained Variance: 0.143
Layer 29 - PCA Explained Variance: 0.143
Layer 30 - PCA Explained Variance: 0.139
Layer 31 - PCA Explained Variance: 0.137
Layer 32 - PCA Explained Variance: 0.131
Layer 33 - PCA Explained Variance: 0.130
Layer 34 - PCA Explained Variance: 0.135
Layer 35 - PCA Explained Variance: 0.144
Layer 0 - M²: 0.796, SM: 7746.453
Layer 1 - M²: 0.556, SM: 4.328
Layer 2 - M²: 0.084, SM: 0.496
Layer 3 - M²: -0.095, SM: 0.178
Layer 4 - M²: -0.140, SM: 0.435
Layer 5 - M²: -0.186, SM: 0.439
Layer 6 - M²: 0.389, SM: 0.543
Layer 7 - M²: -0.709, SM: 0.573
Layer 8 - M²: 0.870, SM: 0.587
Layer 9 - M²: -0.753, SM: 0.504
Layer 10 - M²: 0.927, SM: 0.583
Layer 11 - M²: 0.942, SM: 0.519
Layer 12 - M²: 0.951, SM: 0.573
Layer 13 - M²: -0.947, SM: 0.566
Layer 14 - M²: -0.930, SM: 0.598
Layer 15 - M²: 0.918, SM: 0.552
Layer 16 - M²: -0.918, SM: 0.521
Layer 17 - M²: -0.934, SM: 0.545
Layer 18 - M²: -0.929, SM: 0.506
Layer 19 - M²: -0.932, SM: 0.504
Layer 20 - M²: -0.941, SM: 0.521
Layer 21 - M²: -0.941, SM: 0.542
Layer 22 - M²: -0.931, SM: 0.508
Layer 23 - M²: -0.918, SM: 0.504
Layer 24 - M²: -0.886, SM: 0.470
Layer 25 - M²: -0.861, SM: 0.444
Layer 26 - M²: -0.830, SM: 0.305
Layer 27 - M²: -0.810, SM: 0.034
Layer 28 - M²: -0.807, SM: 0.206
Layer 29 - M²: 0.798, SM: 0.268
Layer 30 - M²: 0.797, SM: 0.207
Layer 31 - M²: -0.791, SM: 0.245
Layer 32 - M²: -0.771, SM: 0.452
Layer 33 - M²: -0.737, SM: 0.836
Layer 34 - M²: -0.731, SM: 0.889
Layer 35 - M²: -0.722, SM: 0.667
